yy;mm;dd;5813_2;5817_1;5820;5832;5833;5849_2;5863;5868_1;5870;5880_1;5882_1;5884;5887;5888;5889;5893;5919;5924;5926;5933;5934;5937_2;5941_1;6933;7136;7144;7203_1;14233_1;14437_1
1980;9;24;0;NA;0;0;0;0;9.6;0;0;0;0;1;0;10.2;0;NA;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1980;9;25;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;3;0;0;0
1980;9;26;0;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1980;9;27;0;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.4;0;0;0;0;0;0
1980;9;28;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1980;9;29;0;NA;0;0;0;0;0;0;0;0;0;2;0;0;0;NA;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1980;9;30;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;29.8;0;0;0
1980;10;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.4;0;0;3;0;0;0
1980;10;2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.2;0;0;18.8;0;0;0
1980;10;3;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;10;4;0;NA;0;0;0;0;3.8;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1980;10;5;0.6;NA;0;0;0;0;1;0.2;0;0;0;0.2;0.4;0;0;NA;0;0;0;0;0;0;0;0.2;0;2;0;0;0
1980;10;6;0;NA;0;0;0;0;0;4.2;0;6.8;0;0;3.4;0.5;0;NA;14.1;16;0;30.8;0;1.2;21.2;4.6;0;0;0;0;0
1980;10;7;0;NA;0;11.6;0;0;36.2;0.2;0;0;0;1;0.6;0;0.2;NA;0;0;0;0.4;0;0.2;0.2;0.2;0;0;0;0;0
1980;10;8;2.6;NA;33.2;15;0;0;0;131.4;1.6;0.2;64;0;4.2;0.6;1.8;NA;27;7.2;4.2;13.6;0;0.6;7.2;5.6;0;0;37;67.6;92.6
1980;10;9;9.2;NA;0;32.8;0;0;0;7.4;0;0;1.4;0;1.2;6.1;0;NA;45.1;44.4;0;57;0;7.2;35.4;5.4;0;0.2;10;1.2;2.4
1980;10;10;6.8;NA;0.6;47;3.6;5;0;4.6;0;0;14.6;0;4.2;5;2.2;NA;2.3;0;0;3.4;0;0.4;13.6;2.8;0;0;6.4;10.2;23
1980;10;11;25.4;NA;20;0.8;16.8;24.4;0;38.8;29.4;0;32.6;17;21.8;16;21.2;NA;43.2;52.4;32.6;25.6;5;0.8;31.6;52.4;26;0.2;30;30;39.6
1980;10;12;19.6;NA;23.8;31.6;5;4.6;0;30.4;8;12.6;27;3.2;9.6;28.4;7.8;NA;30.3;35.8;1.2;38;12.4;41.6;12.6;7.2;0.8;0;5;30.6;0
1980;10;13;0;NA;0;48;0;0;0;0;0;0;0;0;0;0;0.2;NA;0;0.2;0;0.2;0;0.4;0.2;0.2;0;0;0;0;0
1980;10;14;2;NA;0;0.8;0;1.2;0;7.8;0;0;0.8;0;4;2.8;0;NA;12.2;17;0;5.8;0;0;3.4;1;0;7.4;5;0.6;2
1980;10;15;0.8;NA;0.2;1;0;0.2;0.4;14.6;1;9.8;5.8;18;0.2;0;0;NA;30.6;11.6;0.4;23.4;0;2.4;26.4;11.2;0;3;7;4;6.2
1980;10;16;39.2;NA;21.8;22.4;18;29;14.2;43.8;25.2;16.4;56.4;36;19.4;48;19.6;NA;32.2;29.4;24.2;3.4;11;11.4;25;20.8;22;33;82.4;35;44.6
1980;10;17;188;NA;9.2;73.6;39.4;16.2;152.8;69.4;23;25.6;106;24;155.2;15.1;12.8;NA;37.8;34.4;13.2;102.2;40.8;3;53.4;68.8;0.8;8.8;85;86;76
1980;10;18;32;NA;10.2;60.8;19;31.2;22.2;45.2;6;29.6;79;7;29.8;21;8.2;NA;55;52;12.8;47.2;20;10.2;58.2;35.6;26;41;81;58.8;49
1980;10;19;31.4;NA;0;48.6;1.6;0.6;4.8;18.6;0.8;23;8.4;0;3.2;40;0.2;NA;18.9;32;7.4;23.2;1.6;9.4;19.2;20;0.4;21;51;17;30.6
1980;10;20;1.4;NA;0;32.8;0;0;0;0;0;0.2;0;0;0;0;0;NA;0;0.4;0.2;4.4;0;0;0;0;0;0;0;0;0.8
1980;10;21;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;10;22;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1980;10;23;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1980;10;24;4.8;NA;0;13;0;0;2;15.4;0;0.6;0.6;0;1;3;0;NA;5;2.4;0;1.8;0;8.2;8.4;6.8;0;16.6;26;8.2;0
1980;10;25;93;NA;36;54.4;47;63.8;47;91.2;19.4;32.4;80;53;67.4;45;25.2;NA;59.8;69;40;47.2;42.4;89.2;15.6;69.6;45;54.6;122.6;91.8;23
1980;10;26;8.4;NA;0;9.8;0;0;1;12.2;0;7;6.6;0;6;26.2;0;NA;14.7;1.6;0;3.4;2.4;7.2;20;5;0;8.8;17.8;7;25
1980;10;27;0;NA;0;0;0;0;0;0;0;0;0;0;0.2;14;0;NA;0;0;0;0.2;0;0;0;0.2;0;0.2;0;0;0
1980;10;28;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;10;29;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;10;30;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;10;31;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1980;11;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1980;11;2;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;11;3;1.2;NA;0.8;0;1;1.6;0.4;0;3;0;0;0;0.6;8;0;NA;0;0;6;0.6;0;0;0;0;0;0.2;1;0.2;0
1980;11;4;0.6;NA;0.2;12;0.4;0;0.8;5.6;2.4;5.4;1.4;0.2;1.8;0.6;0;NA;14.3;7.6;2.8;15.2;0;0.6;0.4;3.8;0;0.4;1;17.2;0
1980;11;5;29.6;NA;13.6;27;25;0;8.2;17;13;16;0.8;0;16.8;12;10;NA;27.2;21.6;13;27.8;11;33;15;14.4;17;8.8;10;8.2;0
1980;11;6;6;NA;2.2;4.6;1.6;6.8;2.8;3;3.6;1.8;22.6;11;17;25.2;3;NA;12.2;6.2;7.6;2.2;3;3.6;3.4;2;0;1.2;16;0;0
1980;11;7;8.2;NA;5.8;20;0.2;5.6;2.8;18.8;1.6;3.8;17.2;3;2.8;0;5.4;NA;28.3;17.8;1.8;23.2;1;11.2;21.4;28.4;0.6;9;18;0;0
1980;11;8;0.8;NA;0;15.8;0;0;0.2;30;0;6.6;1.6;0;0;0.9;0;NA;14.2;13.2;0;0;0;11.6;6.8;15.4;0;18.2;17.8;0;0
1980;11;9;13.2;NA;1;7.6;3.2;12;5.8;13.4;1.4;3.2;14.8;0.5;11.6;50;2.4;NA;11.1;11.2;1.6;0;2.4;16;16.8;8.6;0;16.4;15.4;10.6;0
1980;11;10;23.6;NA;3.2;14;8.8;3;15.2;5.4;3.8;17.4;9;4;26.4;25;5;NA;14.5;10.8;3.6;0;16.8;4;16.2;6.8;10;0;20;17.4;0
1980;11;11;0;NA;0;2.2;0;5.6;0;0;0.2;1.2;0;0;0.2;2;0;NA;2.1;3.2;0;0.6;0;4.2;3.8;0.4;0;0.2;0;0;0
1980;11;12;3.4;NA;0;2.2;0.2;0.6;0.4;4.2;0.2;2.6;3.4;10;1.4;0;0;NA;3.5;2.8;2;17.6;0;2;3.2;3.6;0;4.2;3;3.6;0
1980;11;13;12.6;NA;2.4;17.6;3.4;16;3.2;18.2;6.4;9.4;16.2;0;8.2;9.6;2;NA;19;14.2;6;0;1.8;10.8;14.2;9.6;0.8;2;28;24.2;0
1980;11;14;0;NA;0;0;0;0;0.2;0;0;0;0;3;0;0;0;NA;0;0;0;0;0;0;0;0;0;12;0;0;0
1980;11;15;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;17.4;0;0;0
1980;11;16;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.5;0;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0
1980;11;17;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;48
1980;11;18;4.2;NA;0;0;0;0.2;21.4;2.6;0;0;2;0;15.8;13;0;NA;0;0.2;0;5.6;0;0;0;0;0;0.2;0;8.6;1.2
1980;11;19;18.2;NA;0;20.6;0;0;9.2;27.8;0;2.4;12.2;0;12;0;0;NA;8.7;17.4;0;0;0;10.6;10.2;14;0;30.6;34;26.6;14
1980;11;20;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;0;0.2;0;0;0;0;0
1980;11;21;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;5.6;0;0;0
1980;11;22;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.4;0;0;0;0;0.2;0;0;0;0;0;0
1980;11;23;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.5;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;11;24;0;NA;0;0;0;0;0;0;0;0;0;0;0;5;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;11;25;1.2;NA;0;0.2;0;0;4;0.2;0;0;0;0;2.2;0;0;NA;0;1.8;0;0.2;0.2;0;0;0;0;0;0;0.8;0
1980;11;26;8.4;NA;1.4;37.2;1.8;0.4;7.4;18.4;1.2;17.4;10.4;0;6.8;17;2.2;NA;27.5;17.2;1.4;17.6;0;10.8;31.6;10.4;0;13.2;24.2;23.6;9
1980;11;27;13.6;NA;16.2;41.4;21.4;16.6;7;23.8;13.8;40.2;25.6;2;8.6;9.5;17;NA;42.9;58.2;22.2;54;9.8;31.8;19.8;11.4;18;30.2;51;19;26
1980;11;28;11.4;NA;7.6;15.2;37.4;0.2;20.4;6.6;4.4;9;19.2;12;19;0;11.4;NA;8.8;8.6;8.6;6.8;13;11.6;6;2.2;25;6.8;0;15.6;9.8
1980;11;29;3;NA;0;4.6;0;0.2;4.6;0;0;7.2;0;15.5;3.4;2;0;NA;10;11;0;14;1.2;3.6;1.6;7.8;0;3.6;8;0.4;6
1980;11;30;2.6;NA;0;1;0;0;0.2;0.2;0;0;9;0;0.8;3;0;NA;0;0;0;1.2;0;3;5.6;0;0;1.4;0;1;5.6
1980;12;1;0;NA;0;1;0;0;0;3.6;0;0;2;0;0.2;0;0;NA;0;0;0;0;0;6.6;0;0;0;0;0;1;0
1980;12;2;0;NA;0;0;0;0;0.4;0.4;0;0;0;0;0;0;0;NA;0;0;0;0.2;0;0;1.2;0;0;0;0;0;0
1980;12;3;2.4;NA;0;1.8;0;0;2;3;0;7.2;6.8;0;0;0;0;NA;9;0;0;4.8;0;3.6;1;11.6;0;0;4.2;3.6;4.2
1980;12;4;5.6;NA;0;6.6;0;0;0;0.2;0;7.2;0.4;0;0;0;0;NA;8.1;5.4;0;4;0;5.4;0;5;0;0.2;0;10.2;3.4
1980;12;5;0;NA;0;1.2;0;0;0;2.2;0;0;0;0;0;0;0;NA;0;2.6;0;0;0;9.2;6.4;0;0;0;0;0;0
1980;12;6;0;NA;0;1;0;0;0;6.4;0;0;0;0;0;0;0;NA;0;0.8;0;0;0;0;6.4;0;0;0;0;0;0
1980;12;7;0;NA;0;0;0;0;0;6.4;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;7.2;0;0;0;0;0;0
1980;12;8;0;NA;0;0;0;0;0;0;0.4;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;12;9;0;NA;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0.8;0;0;0;0;0;0
1980;12;10;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;12;11;0;NA;0;0;0.4;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;2.8;0;0;0
1980;12;12;0;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0
1980;12;13;0;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;9.2;0;0;0
1980;12;14;0;NA;0;0.6;0;0;0;0.4;0;0;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;37;0;0
1980;12;15;4.4;NA;0;9.2;0.2;0;9.8;9.6;0;2;0;0;9.6;3.5;0;NA;11.5;7.6;0;4.8;0.2;0.6;8.4;4.4;0;0;70.8;5;0
1980;12;16;39;NA;0;53.2;0;0.4;8.6;29.8;0.6;24.2;10;0.2;10;28;0;NA;37.3;41.2;0;20;3.2;11.2;57.6;37.4;0;30;0;51;27
1980;12;17;0;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;0.5;0.2;0;7.2;0;0;0;0;0;0;0;0;1
1980;12;18;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;11;0;0
1980;12;19;1.2;NA;0;8.8;0.4;0;0;2.8;0;13.4;12;0;0;1;0;NA;7.3;11.2;0;5.8;0.2;4.8;9.4;4.6;0;0;0;1.2;0.6
1980;12;20;0.4;NA;0;0.2;0;0;0.2;2.6;0;0.2;1.4;0;0.2;0.5;0;NA;0;0.2;0;0;0;1;2.4;0;0;21.2;0;1.2;7
1980;12;21;0;NA;0;2.8;0;0;0;0;0;0.8;0;0;0;0;0;NA;4.5;0.6;0;3;0;0.2;0;0;0;0;0;0;0
1980;12;22;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0
1980;12;23;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;12;24;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;1.2;0;0;0
1980;12;25;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;19.2;0;0;0
1980;12;26;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.4;0;0;0;0;0;0;0;0;0;0;0
1980;12;27;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;3;0;0;0
1980;12;28;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;12;29;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;12;30;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;12;31;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;3;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;4;0;NA;0;0.4;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;6.2;0;0;0
1981;1;5;0;NA;0;0.6;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;6;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;7;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;8;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;9;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;1;0;0;0
1981;1;10;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;11;0;NA;1;0;0;0;0.4;0;0;0;0;0;0;0;0.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;12;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;11.5;0;0;0;0;0;0;0;0;0
1981;1;13;3;NA;0.6;11.6;0;0;0;9.8;3.8;13.8;7;0;0;0;0.2;NA;20.8;15;7.2;0;0;0;0.6;7.8;0;0;7;3.6;9.2
1981;1;14;0.6;NA;0;2.6;0;0;0;0.6;0.6;0.8;0;0;0;0;0;NA;0.6;0.4;1;0;0;0.2;1.4;0.2;0;0;0;0;2.2
1981;1;15;0;NA;0;0.2;0;3;0;0;0;0;0;0;0;1.6;0;NA;0;0;0;0;0;0;5.6;0;0;0;0;0;0
1981;1;16;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;17;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;14.2;0;0;0
1981;1;18;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;19;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;20;0;NA;0;0;5;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;21;1;NA;0;0.4;0;0;3;0.6;0;0;1.6;3.6;2.4;0;0;NA;0;0;0;0;0.4;0.2;0;0;0;0;1.8;0.4;1
1981;1;22;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;23;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;24;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;25;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;26;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;27;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;28;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1981;1;29;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;30;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;1;31;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;2;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0.2;0;0;0
1981;2;2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;3;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;4;0;NA;0;2.4;0;0;0;0.8;0;0;0;0;0;0;0;NA;2.8;2.2;0;0;0;NA;2;0.8;0;2.6;0;0;0
1981;2;5;0;NA;0;1.8;0;0;0;0;0;0.2;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;6;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;7;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;8;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;9;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0.8;0
1981;2;10;10.6;NA;0;3;0;0.2;6;11.8;0;0;4;0;7.2;7.2;0;NA;1;5.6;0;0;0;NA;8.6;12;0;2.6;15;16.2;4.4
1981;2;11;1;NA;0.8;13.2;0;0;0;10;2.8;9.2;2.8;0;0;2.2;0;NA;22.9;12.2;5.8;2.8;0;NA;13.6;11.6;0;14;13.4;4.4;4.6
1981;2;12;0;NA;0;11.4;0;2.6;0;0.2;5;10.8;0;1.2;0;0;0;NA;9.2;7.4;4;4.2;3.4;NA;0.2;0.8;0;1.2;0;0;0
1981;2;13;0;NA;0;0;0;1.2;0;0;0;0.2;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;14;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;15;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;16;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;17;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;18;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;19;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;20;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;21;0;NA;0;0;0;3;0;0;0;0;0;0;0;0;0;NA;0;0;0.2;0;0;NA;0;0;0;0.4;0;0;0
1981;2;22;0.2;NA;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0.6
1981;2;23;0;NA;0;0;0;0;0;0.2;4.8;0;0;0;0;0;0;NA;0;0;6.6;0.6;0;NA;0;0;0;0;0;0;0
1981;2;24;0;NA;0;0;6;0;0;0;0.2;0.4;0;0;0;0;0;NA;0;0;0.4;0.4;0;NA;3.8;0;0;0;0;0;0
1981;2;25;0.6;NA;17.8;0;16;0;5.8;0;2.8;0;0;4.6;7.2;0;8.8;NA;0;0;6.4;0;21.6;NA;0.6;0;0.4;0;0;0;0.6
1981;2;26;0;NA;0;0;0;0;0;0;0.2;0;0;19.2;0;0;0;NA;0;0;2;0;0;NA;0;0;0;0;0;0;0
1981;2;27;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0
1981;2;28;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;24;0;0;0;0;0;0;0
1981;3;1;0;NA;0;3;0;0;0;0.8;0;0.4;0;0;0;0;0;NA;0;0;0;1;0;0;NA;0.2;0;6.6;2;0;0
1981;3;2;0;NA;0;10;0;0.2;0;1.6;0;4.2;0.6;0;0;0;0;NA;0;1.8;0;3.2;0;1.2;NA;1;0;13.4;4;0;0
1981;3;3;0;NA;0;15;0;0;0;1;0;2.8;0;0;0;0;0;NA;7;1.2;0.2;1.6;0;0;NA;0.2;0;27.2;0;0;3
1981;3;4;4;NA;0;15;0;0.8;0;7.4;0.8;10.6;7;0;0;6;0;NA;24.2;32.8;2.8;1;0;12.6;NA;10;0;0;1;6;9
1981;3;5;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;1.2
1981;3;6;0;NA;0;0;0;0;0;2.6;0;0.2;0;0;13.4;0;0;NA;2.8;3.4;0;0;0;0.8;NA;3.6;0;0;0;0;1
1981;3;7;8;NA;2;10;4;6;8.2;9.2;6.6;6.8;6.4;0.4;0;8;1.8;NA;8.2;5.4;10.4;0.8;6.6;15.2;NA;6;0;0;20.2;18.8;2.4
1981;3;8;0;NA;0;0;0;0;0;0;0;0;0;8;11.6;0;0;NA;0;0;0;0;0;0;NA;0;0;4.4;0;0;0
1981;3;9;1.6;NA;0;12.2;0;0.2;13;1.8;0;3;0.4;0;0;2;0;NA;5;2.8;0;1.2;0.4;1.4;NA;1.6;0;10.2;0;1;0.4
1981;3;10;0;NA;0;0;0;0;0.2;0.2;0;1;0;0;0;0.6;0;NA;1.4;0.4;0;0.2;0;0.6;NA;0.2;0;7.2;0;0;0
1981;3;11;0;NA;0;10;5;0;8;0.2;0;0;0;0;2.4;0;0;NA;0;0;0;0;0.2;0;NA;0;0;0;0;0;0
1981;3;12;5.2;NA;0.4;7;0;0;12.2;8.4;1;5.6;0;1.8;6.6;3.2;2.4;NA;18.2;5.6;0.4;1.6;0.8;8;NA;3.2;0;0;6.6;2;0
1981;3;13;3;NA;0;3;0;0;12.4;11.8;0.4;6;0;6.4;10;5;0.2;NA;7.4;2.2;0.2;1.2;0.4;8.4;NA;4.8;0;0;7;3.2;0
1981;3;14;0;NA;0;0;0;0;0;2.2;0;0;0;0.8;0;0;0;NA;0;0.4;0.2;0;0;0;NA;1;0;0;0;0;0
1981;3;15;0;NA;0;0;2;0;0;5;0;0;9.2;0;0;0;0;NA;1;10.8;0;0;0;0;NA;6.4;0;21.6;77;3;3.4
1981;3;16;27.2;NA;1.8;0;0;0.2;2.6;23;2;4.4;26;0;2.2;20;1.2;NA;9.2;0;4.2;1.4;0.8;7.4;NA;16.2;0.6;4.6;71;35.4;19
1981;3;17;0;NA;0;4;0;6.4;1;0.6;0;0;0;1.2;0.8;0;0;NA;0;2.4;0;0.2;0;0;NA;3.4;0;3.2;0;0;0
1981;3;18;7.4;NA;0;18;0;0;0.2;0;0;4;7;0;0.2;6.5;0;NA;3.2;2.2;0;0.2;0.2;0;NA;3.2;0;15.2;5;5.6;2
1981;3;19;0;NA;0;0;0;0.6;0.6;1.2;0;0;0;0;1.6;0;0;NA;0;0;0;0.2;0;1.4;NA;0.6;0;20.2;0;0.8;3.4
