yy;mm;dd;aeronautica_6827;aeronautica_6828;aeronautica_6856;aeronautica_6869;aeronautica_6874;aeronautica_6881;aeronautica_6883;aeronautica_6891;aeronautica_6919;aeronautica_6923;calabria_146;calabria_7;calabria_34;calabria_127;calabria_140;calabria_191;calabria_196;calabria_212;calabria_213;calabria_246;calabria_294;calabria_386;sicilia_11806;sicilia_11807;sicilia_11839;sicilia_11842;sicilia_11843;sicilia_11857;sicilia_11864;sicilia_11876;sicilia_11888;sicilia_11933;sicilia_13881;aeronautica_6812
2014;2;7;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.2;0;0;1;0;0;0;0;0;0
2014;2;8;6.1;0;0.8;6.1;1;8.9;3;NA;0;NA;0;4.6;3;0;3.2;5.8;8.4;9.4;9.2;NA;7.2;0.2;1.2;2.4;4.4;1.6;1.4;6.4;4.4;7.8;3.8;3;2.6;0
2014;2;9;10.9;0.5;0.3;0;0;0;0;NA;3;NA;0;0.4;19.6;0;0;0;0;0;0;NA;0;2.2;0;0;0;0;0;0.8;0;0.6;0;0;0;0.3
2014;2;10;4.1;0.3;0.3;0;0;0;0;NA;0.5;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;2;11;0.8;0;0;0;6.1;0;3;NA;0;NA;0;5;1.4;0;0;0;0;0.2;1;NA;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;2;12;4.1;16;2;1;7.9;4.1;6.1;NA;1;NA;0.4;25.6;45.6;0;9.6;0;0;1;1.4;NA;7.2;3.6;18;7;5.2;5.4;0;16.8;4.6;1.4;0;17.2;5.4;2.3
2014;2;13;0;0;0;0;0.3;9.9;0;NA;0;NA;0.8;4.4;0;5.6;0.6;0;0;0;0;NA;6.8;0;20;12.8;2.2;5.6;4.8;6.8;5.6;0;0;6.2;1.8;0.3
2014;2;14;1;0;0;2;0;1.5;0;NA;0;NA;0.2;0.8;2.2;0;2;0;0;0;0;NA;1.8;0.2;0;0;0;0.6;0;0;0.4;0;0;0;0;0
2014;2;15;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0
2014;2;16;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0
2014;2;17;0;0;0;0;0;0;0;NA;0;NA;0.2;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;2;18;0;0;0;0;0;0;0;NA;0;NA;0.2;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;2;19;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;2;20;5.1;3;0;0;0;0;0.5;NA;0;NA;0;0;0;0;0.8;0;0;0.2;1.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;2;21;13;23.1;9.9;26.9;0.5;0.5;0;NA;0;NA;0;1;4.6;0;0;0;0;0;0.2;NA;21.4;1;1.4;0;0;0;0;9.6;0.2;0;0;1.6;0;3.6
2014;2;22;4.6;0;0.5;2;0;0;0;NA;0.3;NA;0;0;0.8;0;0;0;0;0.4;0.2;NA;2.4;0;0;0;0;0;0;1.4;0;0;0;0;0;0
2014;2;23;1;3;0.3;0;0.5;7.1;0;NA;0;NA;0;0;0.8;2.2;0;0;0;0.2;0;0;0.2;8.4;0.2;0;1.6;0;0;13.8;0;0;1;1.4;0;0.5
2014;2;24;0.3;2.3;1;0;0.8;1.8;0;NA;0;NA;1;0;0;3.6;1.2;2.8;4.4;1.2;2.4;1.4;9.6;0.2;0;0;0.2;0;0;5;0;0;0;0.8;0;2.3
2014;2;25;0;24.9;2;1;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;2;26;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0.2;0.2;0;0;0;0;0;0;0;0;0
2014;2;27;12.4;0;0;0;0;0;0.5;NA;0;NA;0;0;0;0;0;0.2;0.2;0;1;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;2;28;5.1;0;0.5;8.9;1;8.9;0;NA;3;NA;0.2;1.8;2.6;0;0;0.8;1.2;0.6;0.4;1;3.4;0.2;0.6;0.4;0.4;8.2;0;4;5.4;5.4;16;12.4;3.4;0
2014;3;1;25.4;0.5;0.3;0.8;24.9;4.1;7.9;NA;17;NA;4.6;7.4;13.8;6;7.2;2.4;3.2;1.8;3.2;2;12.4;2;10.2;10.8;7.2;5.8;10.8;0;3.2;0;0;5.6;6.2;0
2014;3;2;13;0;1;3;9.9;0;8.9;0;1;NA;2.6;2.4;10.2;0.4;5;0.8;2;3.8;5;3.8;0.8;5.4;4.4;1.4;6.6;6.2;0.6;3.4;10.6;5.4;0;1.4;2.8;0
2014;3;3;0;0;0;3;2;18.3;6.1;3;4.1;NA;3.4;0;0;0;0.6;6;8.8;2.8;5.2;6;20.8;0;8;7;10.6;20.4;4.4;13.4;0;10.6;3.8;12.2;6.4;0
2014;3;4;21.1;0;13;11.4;10.9;19;7.1;4.8;7.9;NA;1.8;16.6;39.2;6;6.2;7.8;3.8;4.4;3.8;12.4;17.2;4.6;5.2;2.8;5.4;9.6;13.6;2.4;8.4;3.2;0.2;4.2;11;0
2014;3;5;0;2;0.5;0;18;1;11.4;2;9.1;NA;0;19.2;2.2;11.8;0.8;0.8;0;0;0;5.4;4.8;7.8;11.4;11.8;8.2;20.2;27.8;0.4;20;2;0.2;8.6;13.6;1
2014;3;6;0;0;9.9;13;0;11.9;1.3;0;4.1;NA;26.2;34.6;2.4;29.8;13.4;11;5.6;4.6;3;8.4;4.6;5.8;6.4;2;3.8;0.2;0;12.6;0.4;2.8;2;20;2;3
2014;3;7;0;0;0;18;0;2.5;6.1;3;1;NA;6.6;15;18.4;7.4;8.8;0.2;0.4;1.4;2.4;1.8;0.4;28.8;1;1.8;2;1.4;5.2;5.8;3.4;3.2;1.6;2;0;0
2014;3;8;0;0.3;0.3;0;0;0;0;0;0.3;NA;4.2;8;0;4.4;3.6;5.2;1.6;3.6;10.2;0;0.4;0;0;0;2.4;0;0;3.6;1.6;2.8;0;13;3.8;0.5
2014;3;9;0;0;0;0;0;0;0.8;11.9;1.3;NA;0;4.6;3.6;0;0;0;0;6;2.8;0;0.2;1.8;0.2;0;0;0;0;0.4;0.4;0;0;8.8;0;0
2014;3;10;0;2.3;0;15;7.1;0;17;0;5.1;NA;0;1.2;3.8;0;0;0;0;4.4;3.4;0;0;3.2;0;0;0;3.4;3.6;1.8;6.8;3;0;0.6;24;0
2014;3;11;0;0.3;0;0;0;0;0;0;1;NA;0;0;2.2;0.4;0;0;0;2;3.8;0;0;0.8;6.8;9.8;0;0;0;0;3;5.6;5.8;3.2;1;0.3
2014;3;12;0;0;0;0;0;0;0;0;0.5;NA;0;0;0;0;0;0;0;0;3.6;0;0;0.2;9;0.2;1.4;6.2;5.6;10;1;0.2;0;4;0;0
2014;3;13;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0
2014;3;14;0;0;0;0;1.3;0;0.5;0.8;0.5;NA;0;0;0;0;0;1.8;1.6;1;1.8;0;0;0;0.6;0.8;0.2;0;0;2.6;0.6;1.2;4;1;0;0
2014;3;15;0;0;0;0;0.5;0;0;0;1.3;NA;4.8;5.4;2.2;3.6;5.4;1.4;0.4;0.4;0.8;0;0.4;0.6;0;0;0;0;0;0;0;0;0;0;0;0
2014;3;16;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;3;17;0;0;0;0;0.3;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0
2014;3;18;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2014;3;19;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0
2014;3;20;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0
2014;3;21;0;0;0;0;0;0;0;NA;5.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2014;3;22;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;3;23;7.1;0;0;0;0;2;0.5;NA;0.5;NA;0;0.2;9;0;0;0.6;0.4;0.2;0.6;1.8;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;2
2014;3;24;7.9;1.3;3.8;6.6;6.1;10.9;1.3;NA;6.1;NA;17.6;23.2;73;9.4;19.2;7.4;9;10.6;6.2;7.2;13;23.6;1.2;0.2;3.6;3;1.4;11.6;0;3.8;0;2;1.8;0
2014;3;25;8.9;4.8;0;0.5;18;33.3;3.3;NA;10.9;NA;3.6;3.4;5.2;0;1.8;4.2;3.8;8.2;14.6;5.8;1.4;2.6;0.4;2.2;0.6;0.6;0.2;17.2;3.6;0;0;1.6;0.4;0
2014;3;26;5.1;6.6;7.9;5.1;3;2;0.5;2;6.1;NA;0.4;2;9.6;0.2;1.8;0.2;0;1;0.4;1.6;0.8;1;10.4;8.2;7.4;6.2;3.2;9.8;5.8;11.6;2.6;6.2;2.2;0.5
2014;3;27;20.1;5.1;29;8.9;17;7.9;22.1;1.3;4.1;NA;2.8;12;36.2;9.6;34.8;3.4;1;14.2;8.4;2.4;1.8;14;18.8;21.4;9.8;4.6;15;8.6;1.4;3.6;4.2;16;22;1.3
2014;3;28;2;2;3.8;0.5;5.1;10.4;2;0;2;NA;14.8;15.8;16.6;15.6;19.2;1;2;1;0;6.8;12.6;3.4;35.2;5;10;6.8;5;7.8;0;10.2;1.6;16.2;10;0
2014;3;29;0;0;1;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.6;0.6;0;0;6;0;0;0;1.2;0.2;0
2014;3;30;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;3;31;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;4;1;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2014;4;2;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0
2014;4;3;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;4;4;7.9;9.9;0;0;0;0;3;0;15;NA;0.4;3.6;3.8;0.2;1.4;0;0;0;0;0;1.6;2.6;0;0.4;0;0;0;0;0;0;0;0;0;3
2014;4;5;3.3;0;8.9;0;4.6;11.9;8.9;1.8;0.5;NA;23.2;17.8;8.2;9;37.6;8.8;13.2;7.2;5.4;3.6;11;15.4;17.4;22.2;21.2;13;8.6;3.8;7.8;8.8;3.4;22.6;19;2
2014;4;6;0;0;1.5;39.1;0;18;0;1.3;0;NA;1.8;7.8;8.4;2.4;3;2;4.6;21.4;16;4;2.4;14.8;5.2;0.2;12.8;1.4;0.2;59.8;2;14.6;0.2;18.2;0;0.3
2014;4;7;0;0;0;0;0;0;0;0;0;NA;1.4;0.4;7.8;0;8.2;0;0;1;1;0.4;0;0.2;0;0.2;0.4;0;0;6.2;0;2.8;1;0.2;0;0
2014;4;8;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2014;4;9;0;0;2;0.5;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0.2;2.3
2014;4;10;0.5;0;0;0;0;0;0;0;0;NA;0.4;0;0;0;0;0;1;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;4;11;0;0;0;0.3;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;4;12;0;0;0;0;1;0;0;0;1;NA;0;0;0;0;0;0.2;0;15.6;2;2.6;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;4;13;0.5;5.1;9.9;3;0;9.4;0;0.5;0;NA;1.2;0.2;21.2;8.4;2.6;0.6;1.2;2;1.6;4.4;4.6;1;0.2;0.4;0;0;0;8.6;0.2;11;3.2;0;0;3
2014;4;14;0;0;0;0;0;5.1;0;0;0;NA;0;0;0;0;0;0;0;0;0.4;1;1;0;0;0;0;0;0;3.2;0.2;0;0;0;0;0
2014;4;15;7.9;8.9;4.1;0;0;0;0;0;0;NA;0.6;16.2;25.6;3.2;0;0;0;0;0;0;0;9.4;0;0;0;0;0;0.2;0;0;0.8;0.2;0;3
2014;4;16;4.1;0.5;34;5.1;0.3;2;0;0;0;NA;14.2;12.6;5.6;16.6;19.2;10.8;11.4;4.2;5.2;2.4;9;2.4;0;0;0;0;0;1;0;0;0;0;0;1
2014;4;17;0;2.5;6.1;2.5;0;5.1;0;0;0;NA;0;7.2;0;8.2;2.6;0.4;1.2;5.2;4.8;14.4;0;0;0;0.2;3.2;0;0;1;0;1.4;0;2.2;0;0.3
2014;4;18;0;6.1;2;2;2;6.1;3.6;0;0;NA;0;0.2;0;0;0;0;0.2;0.8;0.6;3;0.8;0;7.8;3.8;3.4;0.6;5.8;10.8;2.8;1.6;0;26.8;8.4;0
2014;4;19;20.1;0.5;33;3;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;1.2;0;0.8;0;0;0;0
2014;4;20;0;0;0;0;0;0;0;0;0.5;NA;0;0;0;0;0;0.6;0.6;0.6;0.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;4;21;0;1.5;0;0;0;0.5;0;0;0;NA;0.8;0.4;0.4;1.2;0.4;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0.4;0;0.5
2014;4;22;0;0;0;0;0;0;0;2;0;NA;0.2;1.4;0.8;0;0;1.4;2.2;0.2;0.4;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;4;23;10.9;5.1;0.3;0;24.9;0.8;11.9;2;0;NA;8;1.2;6.6;0.6;5.4;3.2;3;5.2;7.2;3.6;2.4;1.8;28.8;16.8;4.4;6.4;3;18.2;1.8;7.2;5.6;13;13;6.1
2014;4;24;0;0;0.3;7.9;0;0.5;0;0;0;NA;0;0;0;0;0.2;0;1;0;0;0;0.2;1;0.2;1;0.4;0;0;30.8;0;2;0;6.6;0;0.3
2014;4;25;0;2.3;0;0;0;0;0.3;0;7.9;NA;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;4;26;7.9;0;8.9;0.5;6.1;6.1;33;3;0;NA;4;2.4;11.6;4.2;3.2;1.8;3;20;4.8;9.8;13.6;8.4;13.2;13.6;6.4;16.8;11.4;10.2;3.6;2.4;0.2;11;12.8;6.1
2014;4;27;7.1;1;0;0;3;6.1;2;0.3;2;NA;0;2.2;9.8;0;0;1;1.2;2.4;2.2;4.6;5;1.4;1.2;1.6;3.8;0;7;10.2;8;0.8;5;0.8;0;2
2014;4;28;0.5;0.5;5.1;8.9;0;7.9;0;0;0;NA;3.2;11.6;13.8;0.8;9.4;1.6;0.2;0.4;0;1.2;17.8;0;1.6;1.4;1;0.4;0;8;0;2.2;0.6;0.6;1.4;7.9
2014;4;29;22.1;4.1;1;6.1;0;3;0;0;0;NA;5.8;9.4;18.8;1;2.6;0.4;1.2;1.4;1.2;3.6;0;4.2;0;0;0;0;0.4;0;0;0;0;0;0;14.5
2014;4;30;0;0;0.3;0;0;2;0;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0.6;0;0;0;0;0;0;0.6;0;0;1;0;0;0
2014;5;1;7.1;3;0.3;19;0;0;0;0;0;NA;0;0;5.4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7.1
2014;5;2;4.1;0.3;1;0;0;0;0;0;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;5;3;32;18.8;7.1;8.9;3;15;1.5;0.5;2.3;NA;3.4;13;12.6;5.8;7.2;4;3.4;0;0.2;5;7.2;4.6;0.4;0.8;0.4;0.2;0;0;4;0;0;0.6;1.2;2.3
2014;5;4;0;7.1;3;7.1;2;9.9;9.9;0;0;NA;1.6;0.6;0.2;14.6;3;0;0;0;0;2.8;12.4;4;8.4;3.6;6;10;6.6;17.2;1.6;1.2;0.2;1.8;7.4;0.8
2014;5;5;0;0;0.8;0;0;5.3;0.5;0;0;NA;4;0;0;0.8;9.4;10.4;2.2;2.2;0.4;0.8;9.2;0;1.4;0;0;2.6;0.4;0;5;0;0;6;3.4;0
2014;5;6;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;2;0;1.2;0;0;0
2014;5;7;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;5;8;0;0;0;0;0;0;0;0;0;NA;0;0;2.2;4;0;0;0;0;0;0;0;10.2;0;0;0.2;0;0;0;0;0;0;0;0;0
2014;5;9;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;5;10;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0
2014;5;11;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2014;5;12;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;5;13;0;0;1;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;5;14;2;7.1;2;0;0;0;0;0;0;NA;0;3.6;6.2;0;3.2;0;0.2;0.6;0.2;0;0.2;1.2;0;0;0;0;0;0;0;0;0;0;0;2.8
2014;5;15;0.8;1;0;0;0;0;0;3;0;NA;6.6;0.6;0;0.8;0.4;0;0;0;0;0;0.2;0;0;0;0;0;0;3;0;0;0;0;0;0
2014;5;16;0;32;2.3;0;0;3;13;0.3;0;NA;13.2;3;1.8;7.6;17.2;6.2;2.6;0;1.4;1.4;4;8.4;1.6;0;9.2;1.6;0.8;4;0;0;0;0.8;0.4;1.3
2014;5;17;1;0;7.1;0.3;0;0.8;0;0;0;NA;0.2;0;0;0.6;0.2;0;0;0;0;0;2.4;0;2.6;3.4;2;1.8;3.4;7.4;0.2;0;0;0.8;19;0.5
2014;5;18;0;0;0;0;0;0;0;0;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2014;5;19;0;0;0;0;0.3;0.3;0.3;2;2.3;NA;2;1;0;1.8;2;0.2;0.4;0.2;0.6;0.8;2.4;0;0.2;0.2;2;0.2;0;2.2;2.4;1;1.6;1.8;0.4;0
2014;5;20;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.2;0
2014;5;21;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;5;22;0;0;0;0;0;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;5;23;0.3;0;0;0;0.5;0;2;0;7.1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0
2014;5;24;0;0;1;0;2.8;11.9;5.1;2;0;NA;7.4;3;6;3.2;5.8;2.8;3;5.2;5.8;6.4;10.6;3.4;7;5.8;13.2;0.4;1;5.4;1.6;0.2;1.8;9.4;5;0
2014;5;25;0;0;0;0;0;0.3;0;2;0;NA;0;0;0;0;0;1.6;2;0.6;1;0;0;0;1;0;1.4;0.6;0.2;7.8;0;4.4;1;7.2;0;0
2014;5;26;0;1.5;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;1
2014;5;27;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;5;28;0;0;0;0;0.8;0;0.5;0;0;NA;0;0.6;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
2014;5;29;0.5;0;0;6.1;0;2.3;0;3;0;NA;9.8;5.6;4.8;5.2;8.8;14.4;13;12.4;10.8;10;10.6;3.2;0;0.4;2.6;0;0;4;1.2;1;3.6;4.2;0.8;4.3
2014;5;30;0;0;0;2;0;3;0.3;0;0;NA;0;0;0;0;0;0;0;0;0;2.8;9.4;0;0.2;0;0;0;0.8;2.2;0;0;0;0;0.4;0
2014;5;31;0;0;0;11.9;0;0;0;0;0;NA;0;0;0.2;0.4;0;0;0;0;0;0;0;1.4;0;0;0.2;0;0.2;0.2;0.8;0;0;11;0;0.3
2014;6;1;0;0;0;0.8;0;0;0;0;0;NA;4;11.4;20;3.2;2.6;0.2;0.4;0;0;0;0.6;2.6;0;0;0;0;0;0;0;0;0;0;0;0.5
2014;6;2;0;0;5.1;0;0;0;0;0.3;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0
2014;6;3;0;0;0;0;0;0;0;NA;0;NA;0.4;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;2.2;0;0.4;1.2;0;0;0;0;0
2014;6;4;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0.2;0;0;0;0;0;0;0.6;0;0;0;0.2;0;0;0;0;0;0;0;0
2014;6;5;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;6;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;7;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;8;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;9;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;10;2;0;0;3;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.4;0;0;0;0;0;0;0
2014;6;11;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0
2014;6;12;4.1;0;0;0;0;0;0;0;0;NA;0;4.2;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;13;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;14;0;13;0;0;0;0;0;0;0;NA;0;0;0;2.8;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0.3
2014;6;15;7.1;35.1;0.8;0;0;0;0;0.8;0;NA;0;0;0;0;0;0;0;0.8;12.4;0;0;0;0;0;0;0;0;0;0;4.6;1;0;0;7.9
2014;6;16;36.1;5.1;24.9;0;0;0;0;0;0;NA;0;0;1.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;13.6;0;0;4.3
2014;6;17;0;15.5;0.8;0;0;0.5;0;0.3;0;NA;0;2;0.4;0.4;0;0;0;0;0;0.2;0.8;0.2;0;0.2;0;0;0;0.2;0.4;0;0.6;0.2;0;0.8
2014;6;18;8.1;3;9.9;0;0;0;0;0;0;NA;0;1.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0.2;0;0;1.4;0;3
2014;6;19;0.5;1;13;0;0;8.1;0;0;0;NA;1.2;4.6;14;0;0;0.6;4;1.6;0;4.8;29.6;3.6;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;20;0;0;7.9;18;0;3;0;0;0;NA;0;0;0;0;0;13.4;18.6;0;0;0;6.8;0;0;0;0;0;0;0.6;0;0;0;0;0;0
2014;6;21;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;22;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;23;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3
2014;6;24;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3
2014;6;25;3;0.5;0;0.3;0;0;0;0;0.5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;26;0.3;0;0;0;0;0;0;0;2.3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;27;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;28;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;29;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;30;0;0.8;0;0;0;0;1;0;0;NA;0;0;0.4;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;2;0;0;0;0;0.4;2
2014;7;1;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;7;2;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;7;3;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;7;4;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0
