yy;mm;dd;14158_1;14246_1;14271;9573;9317;14444;9068;9101;9167;9177;9191;9192;9230;9244;9287;9289;9310;9404
1987;1;7;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;NA;0
1987;1;8;0;0;0;6;0;0;NA;0.2;0;0.4;NA;0;0;0;0;0;NA;0
1987;1;9;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;NA;0
1987;1;10;0;NA;1;8;0;NA;NA;0;0;1;NA;0;30;0;0.6;NA;NA;4.6
1987;1;11;19;NA;16;36.4;NA;NA;NA;20;0;NA;NA;0;35;16.6;20;NA;NA;22
1987;1;12;23;NA;17;20;NA;NA;NA;10;0;NA;NA;0;18;17;12;NA;NA;14
1987;1;13;3.6;NA;4;18;NA;NA;NA;6;0;NA;NA;5.8;8;5.6;4;NA;NA;5
1987;1;14;9.6;NA;10;12;NA;NA;NA;9;0;NA;NA;11;18;9.6;9.8;NA;NA;12
1987;1;15;21;1.6;20;20;0;3.6;NA;6.2;0;0.8;NA;24;56;26.6;19.6;NA;NA;34
1987;1;16;0.4;4.6;0;15.8;0;0;NA;0;0;2.6;NA;7.6;20;2;10;0;NA;6
1987;1;17;0.6;0;0;0;4.6;0;NA;0;60.3;0;NA;1.2;0;0;1;0;NA;0
1987;1;18;2.4;0;2;5;5.6;0;NA;2.3;0;0.6;NA;0.2;2;2.2;5.4;0;NA;5.4
1987;1;19;0.8;0;0;0;0;0;NA;0;0;0.4;NA;0;0;0;0;0;NA;0
1987;1;20;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;NA;0
1987;1;21;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;NA;0
1987;1;22;0;0;0;0;0;0;NA;0;0.2;0;NA;0;0;0;0;0;NA;0
1987;1;23;0;0;0;0;0;0;NA;0;16.8;0;NA;0;0;0;0;0;NA;0
1987;1;24;0;0;0;0;0;0;NA;0;22;0;NA;0;0;0;0;0;NA;0
1987;1;25;0;0;0;0;0;0;NA;0;12.4;0;NA;0;0;0;0;0;NA;0
1987;1;26;0;0;0;0;0;0;NA;0;0;0;NA;2.6;0;0;0;0;NA;0
1987;1;27;0;0;0;0;0;0;NA;0;0;0;NA;3.8;0;0;0;0;NA;0
1987;1;28;0;0;0;0;1;0;NA;0;0;0;NA;1.2;4;0;0;0;NA;0
1987;1;29;0;0;0;0;0;0;NA;0;0;0;NA;0.4;0;0;0;0;NA;0
1987;1;30;0;0;0;0;0;0;NA;0;0.6;0;NA;0;1;0;0;0;NA;0
1987;1;31;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;NA;0
1987;2;1;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;2;2;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;2;3;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;2;4;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;2;5;0;0;0;0;0;0;NA;0;0;0;NA;0.6;0;0.2;0;0;0;0.2
1987;2;6;0;0;0;0.8;0;0;NA;0;0.8;0;NA;0;0;0.2;0.2;0;0;0.2
1987;2;7;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;2;8;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0.2
1987;2;9;0;0;0;0;0;0;NA;0;0;0.2;NA;0;0;0;0;0;0;0
1987;2;10;0;0;0;0.2;0;0;NA;0;0;0.4;NA;0;0;0;0;0;0;0
1987;2;11;9.2;13.2;3.6;1.6;1;8.8;NA;4;2.6;7.6;NA;46.2;24.4;2.8;3.4;1.4;2.4;1.8
1987;2;12;1.4;7;1.4;15.6;6;4.4;NA;2.6;15.8;4.4;NA;47;70;1.4;2.8;6.6;3;7.2
1987;2;13;4.8;6.2;3.8;8.2;0.2;7.8;NA;3;5.2;2.8;NA;15.6;43.8;2.4;2;4.4;4.2;2
1987;2;14;20.6;24.8;13.2;14;11.4;26.3;NA;10;5.8;4.2;NA;2.4;9.8;14.8;15.2;1.6;14.8;12.6
1987;2;15;16.4;9.2;11.6;18.6;11;13.6;NA;20;4;10.8;NA;0;0.8;16.2;13.2;0;13.8;8.8
1987;2;16;4.6;4.2;5.4;6;5.2;5.5;NA;6.2;0;9.2;NA;0.2;3;2.4;9.6;0;3.2;1.6
1987;2;17;16.2;11.6;15.6;27;10.2;13.2;NA;23;0.8;6.8;NA;16.2;17.4;23;16;6.4;15;24.2
1987;2;18;9.2;11;11.4;4.8;6.6;10.3;NA;16.2;15.8;10.8;NA;4.4;12;5;8;0;6;3.6
1987;2;19;14.4;12;8.2;18.4;12.4;17.4;NA;9.1;1.6;12;NA;32;20;14;10.8;26;10.2;12
1987;2;20;15.4;4.6;7.4;3.8;4;12;NA;4;7.2;4.6;NA;3.6;28;12.8;14.2;10.2;6.8;17
1987;2;21;1.4;9;2.4;3.4;8.2;4.8;NA;3;3.6;15.8;NA;28.4;0;1;0.4;2;0.6;3.4
1987;2;22;0;0.2;0;1;0;0;NA;0;7.2;0;NA;4.8;0;0;0;0;0;0
1987;2;23;0;0;0;0;0;0;NA;0;6.4;0;NA;0;0;0;0;0;0;0.2
1987;2;24;0;0;0;0;0;0;NA;0;8;0;NA;0;0;0;0;0;0;0
1987;2;25;0;0;0;0;0;0;NA;0;3.2;0;NA;0;0;0;0;0;0;0
1987;2;26;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;2;27;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;2;28;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;1;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;2;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;3;0;0;1.2;0;1.4;0;NA;0;0;0.2;NA;0;0;0;0;0;0;0
1987;3;4;0;0;0.2;0;0;0;NA;0;0;0;NA;0;3;0;0.4;0;0;0
1987;3;5;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;6;0;0;0;0;0;0;NA;0;0;0;NA;1;0;0;0;0;0;0
1987;3;7;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;8;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;9;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;10;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;11;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;12;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;13;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;14;0;0;0;0;0;0;NA;0;0;0;NA;0;1.6;0;0;0;0;0
1987;3;15;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;16;0;0;0;7.4;0;0;NA;7.6;0;0;NA;0;2.8;1.2;2.4;0;0;3
1987;3;17;0;0;0;0;0;0;NA;0;0;0;NA;0.6;0;0;0;0;0;0
1987;3;18;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;19;0;0;0;0;0;0;NA;0;1.8;0;NA;1.6;9.6;0;0;0.2;0;0
1987;3;20;1.2;0;0;1;0;0;NA;0;0.4;0;NA;14.8;10.8;0.8;0;8;0;1
1987;3;21;0;0;0;0;0;0;NA;0;5.6;0;NA;10;1.4;0;0;0;0;0
1987;3;22;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;23;0;0;0.2;0;0;0;NA;0;0;0;NA;0;0.4;0;0;0;0;0
1987;3;24;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;25;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;26;1.6;0;2.6;1.8;1.2;0.4;NA;0;0.8;0.4;NA;0.4;1;1.8;3.6;0;1.6;1.8
1987;3;27;0;0.2;0;0;0;0;NA;0;0;0;NA;2;0;0;0;0;0;0
1987;3;28;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;3;29;0;0.2;0;2.2;0;0;NA;3;19.6;0;NA;4.4;43;0;0;NA;0;2.6
1987;3;30;24.4;12.6;22.8;44.6;15.2;24.3;NA;50;0.8;9;NA;93.4;12.6;42.4;37.2;NA;28.4;38
1987;3;31;0;0;0;0;0;0;NA;0;5;0;NA;20.4;0.6;0.6;1.6;0;0;1
1987;4;1;0;0;0;0;0;0;NA;0;0;0;NA;1.4;0;0;0;0;0;0
1987;4;2;0;0;0.4;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0.2
1987;4;3;0;0;0.2;1.2;1.2;0;NA;0;4.2;0;NA;0;11.6;0;0;3.8;0;0
1987;4;4;0;0.4;0;0;0;0.4;NA;0;5.6;0.6;NA;15.4;11.8;0;0;0.8;0;0.6
1987;4;5;10.2;3.6;1.4;10;0.6;9.3;NA;4;18.8;1;NA;2;40.6;10.6;10.6;0;8;6.8
1987;4;6;0;0;0;0;0;0;NA;0;0.6;0;NA;68.2;7.8;0;0;NA;0;0
1987;4;7;0;0;0;0;0;0;NA;0;0;0;NA;27;0;0;0;NA;0;0
1987;4;8;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;0
1987;4;9;8.4;8.2;6.4;2;3.8;10;NA;5.2;2.2;4.4;NA;0;3.6;7.4;9.4;NA;6.4;6
1987;4;10;1.6;4.4;2.6;5.4;1.8;7.3;NA;10;18.2;6;NA;18;17;0.6;5.2;NA;3;4.4
1987;4;11;13.8;4.8;12.8;27.6;19.6;10.6;NA;20;28.6;2.6;NA;80.4;19.2;15.8;15.8;3;14;14.2
1987;4;12;0;0;0;0;0;0;NA;0;5.8;0;NA;10.4;5.4;0;0;11;0;0
1987;4;13;23.6;1.8;9.6;20;1.4;25.7;NA;40.1;2;0;NA;0;16;20.4;14.6;3;16.8;13
1987;4;14;1.4;0;0;11;0;0;NA;10;21.8;0;NA;11.2;21.2;3.8;19.6;10.6;0;8.4
1987;4;15;0;0;0;0;0;0;NA;0;0.2;0;NA;4;0;0;0;0;0;0
1987;4;16;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;4;17;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;4;18;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;4;19;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;4;20;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;4;21;4;5.4;7.4;2.2;2.4;0;NA;1.6;0;5;NA;0;0;2.2;1.4;0;5.4;0.8
1987;4;22;5.2;14;3.8;24.4;1.2;8.3;NA;6.4;2;8;NA;0.2;1;1.4;8.6;2;4.6;2
1987;4;23;0;0;0;0;0;0;NA;0;0;0;NA;3;0;0;0;0;0;0
1987;4;24;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;4;25;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;4;26;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;4;27;0;0;0;0;0;0;NA;0;0;2;NA;0;0;0;0;0;0;0
1987;4;28;0;8.6;0;0;0.2;1.4;NA;0;0;0;NA;0;3.6;0.4;0;0;0;0.8
1987;4;29;0;0;0;0;0;0;NA;0;0;0;NA;0.4;0;0;0;0;0;0
1987;4;30;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;1;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;2;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;3;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;4;0;0.2;1.6;1.2;0;0;NA;0;7.8;0;NA;0;24.6;0;0.8;15.6;0;1
1987;5;5;8.6;1.4;6.4;16.2;1.6;1.3;NA;20;4.8;0.8;NA;22.6;8.6;10.4;12.2;1.2;4.6;7.8
1987;5;6;0.2;2.2;0.8;1.6;0;1.6;NA;0;6.4;0.6;NA;13;11;0;0.2;2;0;0
1987;5;7;6.6;4.8;11.4;17.8;14.2;7.3;NA;13.2;11.4;12.6;NA;3;13.2;6.4;8.6;9.4;8;9.4
1987;5;8;0;0;0;0;0.6;0;NA;0;0;0.4;NA;0;0;0;0;0;0;0
1987;5;9;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;10;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;11;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;12;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;13;0;2;0;0.2;3.4;0.6;NA;0;0.6;0;NA;0;3;0;0;0;0;0
1987;5;14;0;0;0;0;0;0;NA;0;8;0;NA;11.6;8;0;0.2;11;0;1.2
1987;5;15;0;0;0;0;0;0;NA;0;0.2;0;NA;60.2;0;0;0;0;0;0
1987;5;16;3.2;1;0;0.2;0;1.1;NA;0;0.6;0;NA;0;5;1.2;3.8;1.2;0;0.4
1987;5;17;0;0;0;0;0;0;NA;0;0;0;NA;14.8;0;0;0;0;0;0
1987;5;18;6.6;10;6.4;11.2;5;9.3;NA;10.3;16.2;8;NA;1.2;45;8.4;7;13.2;7.6;9.6
1987;5;19;1.8;4.2;1.2;0.8;2.4;5.2;NA;0;4.2;4.4;NA;28;8;2.8;1.4;3.8;2.2;1.8
1987;5;20;0.8;0;0.6;0.4;0;1.3;NA;0;7;0;NA;2.2;0;7.4;0.2;0;3.8;0
1987;5;21;15.8;3;18;26.2;11.4;5;NA;3.2;6.4;14;NA;16.2;8;16.4;20;6.8;22;12
1987;5;22;0;0;0.8;1.2;1.6;0.8;NA;3.2;0;4.6;NA;6.4;0;0;0.2;0;0;0
1987;5;23;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;24;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;25;0;0;0;1.8;0;0;NA;0;9.2;0;NA;0;10;0.2;0.2;0.8;0;2
1987;5;26;0;0;0;0;0;0;NA;0;0;2.8;NA;2;0;0;0;0;0;0
1987;5;27;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;28;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;5;29;0;0;3;2.8;0.2;0;NA;0;13.2;0;NA;0;0;0;0;0;0;1
1987;5;30;0;0;3;11;0;0;NA;6;12.8;0;NA;39.8;5.6;2.6;6.2;19;1.2;4.2
1987;5;31;0;0;0;0;0;0;NA;0;0;0;NA;6;0;0;0;0;0;0
1987;6;1;5;18;2;2.8;4;9.6;NA;1;5.4;7;NA;0;0;2.6;2.6;0.8;1.4;1.2
1987;6;2;0;0.2;0;0.4;11.4;1;NA;1.8;0;3.4;NA;3.4;0;0.6;0;0;0;0
1987;6;3;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;6;4;0;0;0;0.6;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;6;5;1.2;3;6.8;1.6;4.4;3.4;NA;2.2;0;8.4;NA;0;6.4;10;1.2;3.4;3;1.4
1987;6;6;0;0;0;0;0;0;NA;0;0;0;NA;11.8;0;0;0;0;0;0
1987;6;7;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;6;8;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;6;9;0;1;1;0.8;1.4;0.7;NA;0;4.2;3.8;NA;33.8;9.6;0.6;0;7.6;0;1
1987;6;10;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;6;11;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;6;12;0;0;5.4;8;3.6;0;NA;0;1;0;NA;3.6;8.2;0;1.8;3;1.6;1.6
1987;6;13;0.8;0;0.8;2.2;0.4;0;NA;4;0.6;1.4;NA;2.6;0;1.2;0.4;1.4;0;1.4
1987;6;14;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;6;15;0;0;0;0;0;0;NA;0;7;0;NA;3.4;1.6;0;0;5.6;0;0
1987;6;16;0;0;1.2;4.4;0;0;NA;8;0;1.4;NA;38;26.8;0;0.8;12;0.6;2
1987;6;17;0;0;0;0;0;0;NA;0;0;0;NA;5.8;0;0;0;0;0;0
1987;6;18;2;0;1.2;1.6;12.8;0;NA;0.3;0;0;NA;0;0;0.2;4.8;0;4.4;1.2
1987;6;19;0;8.4;3.8;5.2;0;4;NA;0;0;8;NA;0.2;0;0;0;0;0;0.6
1987;6;20;0;0.2;2.6;0.8;3.4;1.3;NA;0;0;2.4;NA;16.6;2;0;0;3;0;0
1987;6;21;4.2;10.6;7.2;15.4;0.2;30.8;NA;25;0;0.2;NA;29.2;28.4;12.8;13;17.4;9;12.4
1987;6;22;0;0.2;0.2;0;4.6;5.7;NA;0;1.6;0.8;NA;0;0;0;0;0;0;0
1987;6;23;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;6;24;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;6;25;0;0;0;0;0;0;NA;0;0.6;0;NA;0;0;4.2;0;0;0;0.2
1987;6;26;0;0;0;0;0;0;NA;0;1.6;0;NA;0;0;0;0;0;0;0
1987;6;27;0.2;1;0.6;1;1;1.8;NA;0;16.4;1.8;NA;29.8;6.6;0.6;0;8.4;3.4;3.6
1987;6;28;0;0;0;0;0;0;NA;0;0;0;NA;1;0;0.2;0;0.2;0;0
1987;6;29;0;0;0;0;0;0;NA;0;0;0;NA;0;0.2;0;0;0;0;0
1987;6;30;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;1;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;2;0;0;0;0;0;0;NA;0;6.6;0;NA;0;0;0;0;0;0;0
1987;7;3;0;0;0;0;0;0;NA;0;0;0;NA;0.4;4.4;0;0;0.4;0;0
1987;7;4;0;0;0;9.6;0;0;NA;0;0;0;NA;0.2;1.6;4.4;31.2;0;0;7.8
1987;7;5;0;0;0;0;0;0;NA;0;0;0;NA;8.6;0.2;0;0;4;0;0
1987;7;6;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;7;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;8;0;0;0;0;0;0;NA;0;0;0;NA;4;0;0;0;0;0;0
1987;7;9;17;9.6;13;10.2;7.4;8.5;NA;6;0;4;NA;13.8;10.6;36.6;51;9.4;16;11.2
1987;7;10;0;0;0;0;0;0;NA;0;0;0;NA;0.8;0;0.2;0;0.2;0;0
1987;7;11;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;12;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;13;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;14;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;15;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;1;0;0
1987;7;16;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;17;0;0;0;0;0;0;NA;0;0;0;NA;58.8;0;0.2;0;0.4;0;0
1987;7;18;0;0;0;0;0.6;0;NA;0;0;0;NA;25.4;0;0;0;1;0;0.2
1987;7;19;0;0;0;0;0;0;NA;0;0;0;NA;32;1.6;0;0;24;0;0
1987;7;20;0;0;0;0.4;0;0;NA;0;0;0;NA;5;8;0.4;0;6.2;0;0
1987;7;21;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;22;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;23;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;24;0;0.2;0;0;0.2;0.6;NA;0;0;0;NA;0;1.8;0.2;0;0.2;0;1.2
1987;7;25;0;0;0;0;0;0;NA;0;0.2;0;NA;0;0.2;0;0;0;0;0
1987;7;26;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;27;10;0.6;7.8;63.2;14.8;1;NA;7;4.2;22;NA;2;9;20.8;20.2;4.4;3.8;14.2
1987;7;28;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;29;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;30;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;7;31;14;18.4;12;0;17.8;47.3;NA;0.4;0.2;16.4;NA;9.4;0;0.6;0;0;0;0
1987;8;1;0;0;34.8;10;0;0;NA;2;3.2;0;NA;2.2;21.8;0;10.2;1.8;2;0.4
1987;8;2;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;3;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;4;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;5;0;1.6;0;0;0;0.5;NA;0;0;19.6;NA;0;0;0;0;0;0;0
1987;8;6;2.2;0;2.4;4.6;3.4;0;NA;5;0;0;NA;0;3.4;1.2;1.8;0;1;0.4
1987;8;7;0;0.8;0;0.2;0;1.8;NA;0;2.6;0;NA;16.6;1.4;0;0;4;0;0
1987;8;8;0;0.8;1.2;0;0;0;NA;0;0;0;NA;3;2.6;0;0;0;0;0
1987;8;9;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;10;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;11;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;12;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;13;0;0;0;0;6.6;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;14;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;15;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;16;0;0;0;0;0;0;NA;0;0.2;0;NA;0;0;0;0;0;0;0
1987;8;17;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;18;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;19;0;0;0;2.2;0;0;NA;0;6.6;0;NA;0;0.6;0;0;1.2;3;0
1987;8;20;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;21;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;1;0;0
1987;8;22;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;23;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;24;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0.2
1987;8;25;12;8.6;69.4;85.2;4;27.6;NA;45;66.4;7.6;NA;149.4;60.8;66;45.6;71.4;36.4;28.4
1987;8;26;0;0;0;0;0;0;NA;0;4.6;0;NA;10.2;0;0;0.2;0.2;0;0.2
1987;8;27;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;8;28;1.2;0.8;0;0;0;0;NA;0;0.6;4.4;NA;21.4;0;1.4;0;0;0;0
1987;8;29;0;17.4;0;2;11.8;9.3;NA;0;0.4;0;NA;5.8;2.6;0.4;0;3.8;0;0
1987;8;30;0;0;0;0;0;0;NA;0;0.2;0;NA;0;0;0;0;0;0;0
1987;8;31;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;1;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;2;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;3;0;10.2;0;3.4;26;8.8;NA;0;0;0;NA;0.4;2.4;0;0;12.8;0;11.8
1987;9;4;0;0;0;0;0;0;NA;0;5.6;0;NA;17;19.4;5.6;1;8.4;0;14.8
1987;9;5;0;2;0;0;0;0;NA;0;7.4;0;NA;0.6;2.2;0;0;0.8;0;0
1987;9;6;2.4;0;4;11.8;2.6;0;NA;10.2;9.4;0;NA;0;24.2;5.4;7.2;10.2;5.2;8.2
1987;9;7;0;0;1.8;0;0;0;NA;0;0;0;NA;6.4;0;0;0;0;0;0
1987;9;8;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;9;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;10;0;0;0;0;0;0;NA;0;0.6;0;NA;3;14.2;0;0;0.6;0;0
1987;9;11;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;12;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0.2;0;0
1987;9;13;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;14;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;15;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;16;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;17;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;18;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;19;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;20;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;21;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;22;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;23;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;9;24;0;0;2;0.8;0;0;NA;0;0.2;0.6;NA;67.2;2.8;0;0;0;0;0.2
1987;9;25;7.4;0;11.6;22.2;8.8;0;NA;40.2;21.8;0;NA;12.2;56;7;15.4;24.6;10;17.2
1987;9;26;0;0;0;0;0;0;NA;0;0;0;NA;0;3.4;0;0;0;0;0
1987;9;27;0;0;3.6;0;0;0;NA;4;1.2;0;NA;9.2;9.4;0;0;1;0;0
1987;9;28;1.2;2;0.6;0.8;4;10;NA;0.3;2.6;0.6;NA;15.8;2;1.2;1.2;0.8;1;0
1987;9;29;2.2;2.2;3.8;2.8;5.4;0;NA;0.4;0;3.6;NA;2.4;1.8;3;2;0;1.6;0
1987;9;30;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;10;1;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;10;2;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;10;3;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;10;4;0;0;0;0;0;0;NA;0;0;0;NA;0;0;0;0;0;0;0
1987;10;5;0;0;0;0;0;0;NA;0;0;0;NA;3.6;0;0;0;0;0;0
