yy;mm;dd;abruzzo_2168;abruzzo_2171;abruzzo_2;abruzzo_1112;abruzzo_1961;abruzzo_2135;aeronautica_6773;aeronautica_6779;aeronautica_6841;lazio_240;lazio_275;lazio_282;lazio_285;lazio_289;marche_101;marche_103;marche_108;marche_110;marche_124;marche_128;marche_142;marche_152;marche_502;toscana_10;toscana_12;toscana_20;toscana_25;toscana_68;toscana_75;toscana_106;toscana_121;toscana_148;toscana_198;toscana_221;toscana_289;toscana_291;toscana_298;toscana_349;toscana_767;toscana_860
1971;5;4;NA;NA;NA;NA;NA;NA;3.2;5.6;0;0;0;1.4;0;0;0.2;0;0.3;0;0;1.4;0;0.4;0;10.8;0.4;10.1;26.6;7.3;11.8;19.8;3.5;0;10;12.8;7.4;3;3.8;1.8;0;11.4
1971;5;5;NA;NA;NA;NA;NA;NA;24.2;3.6;0;0;0;1.8;0;0.4;0.6;3.7;3.6;4.2;4.4;7;3.8;5;3.6;8.4;1.2;1.2;6;0;13.8;3;1;0;30;8;11.8;1.4;0;7;0.6;5.4
1971;5;6;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0.6;0;0;1.8;0.6;13.2;0;0.8;0;0.2;0;0;0.8;0;0.6;0;0;0;2.5;0;0;0;0;0.3;0;0
1971;5;7;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;5;8;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;5;9;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1971;5;10;NA;NA;NA;NA;NA;NA;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;5;11;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;7;0;0
1971;5;12;NA;NA;NA;NA;NA;NA;0;2.2;0;0;0;2.8;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;6.6;0;0;0;0;0;0;0;0;0;1
1971;5;13;NA;NA;NA;NA;NA;NA;11.8;0;0;1.3;0;0.6;0;3.8;0;0;0;0;0;0;0;0;0;0;2.6;12.1;0;0.7;8.2;5.8;0;12.2;3.5;0;5.6;7.2;1.6;34.8;0;15
1971;5;14;NA;NA;NA;NA;NA;NA;0;0;0;0;1.2;0.4;0;0;8.6;0;0;0;0;0;0;0;1;0.4;2.2;10.3;0.4;0;0;1.8;0;0;0;17.6;0;7.2;0;0.4;0;0
1971;5;15;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.4;0;0;9.2;0;0;0;0;0;0;0;0;0.2;0;0;3.2;9.3;0;1.4;0;0;0;6.8;0;0.8;0;3;0;0
1971;5;16;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;9.6;0;0;0;0;0;0;0.2;0;0.4;0;0;0;0.2
1971;5;17;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;5;18;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;5;19;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;5;20;NA;NA;NA;NA;NA;NA;0.4;0;2.2;1;1.6;0;1.3;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0.2;3.2;0;0;0
1971;5;21;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0.6;0;0;15.3;1;1.6;1.4;16.799999;0;0;0;0;3.1;2;4.6;0;0;0;0;0;5;0;0;0;2;0.4;0
1971;5;22;NA;NA;NA;NA;NA;NA;4.2;0.1;0;0;0;0;0;0;0;0;0;0.6;5;10.6;1.4;4.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;5;23;NA;NA;NA;NA;NA;NA;30.2;15.4;0;0;0;0;0;1.6;0;0;5.6;2.4;23.200001;22.799999;9.2;6;4;2.4;2.2;0;3.4;7.9;15.2;5.6;4.5;12;75.5;13.6;1.2;9.4;3;20.4;7.6;1
1971;5;24;NA;NA;NA;NA;NA;NA;1.6;18.2;0;1.5;2.2;1.2;6.5;3.2;12.8;2;1.3;0.2;3.2;1;3.8;6.2;0.4;18.4;17.6;29.3;9.8;14.8;21.6;8.4;5.3;5.2;55.5;40.4;12.8;2.8;0;16.2;0.4;33.6
1971;5;25;NA;NA;NA;NA;NA;NA;9.4;22.4;0;27.9;15.4;2.2;0;0.4;4.2;0;1.9;0.4;1;0;0.2;0;0;30.4;4.2;17.1;18.6;23;0;1.4;4.8;10.6;4;3.6;1.4;12.6;0;4;0;8.4
1971;5;26;NA;NA;NA;NA;NA;NA;10.4;2.8;0;0.6;8;0;0;0;2.6;3.5;1.4;0.6;0.2;4.6;0;2.2;16;16.6;0;2.3;22.4;12.2;13.4;16.8;26.4;6.2;3;21.8;0.4;0;0.6;1.4;9.6;0
1971;5;27;NA;NA;NA;NA;NA;NA;19.6;10;17.2;20.2;10.6;29.2;10;12.8;9.8;12.5;14.3;15.4;0.6;42.799999;1.8;9.6;48;15.8;16.8;14.2;31.8;13;16;10.8;16.5;16.6;5;45.6;18.8;22.8;8.4;2.8;1.4;12
1971;5;28;NA;NA;NA;NA;NA;NA;1;4.6;10.4;7.6;23.8;4.8;28;4.6;2.8;2.3;0;0.4;2.2;2;0.4;0;6.3;1.2;1.2;4.2;2.8;10.2;16;2.6;10;2.4;10;14.2;0.6;11.2;2.2;0.4;1.8;0
1971;5;29;NA;NA;NA;NA;NA;NA;4.6;0.4;0;7.4;19.4;0.6;2.8;2.2;0.2;0;0;0;1.6;1.6;0.8;4;1.7;1.8;3.6;5.3;19;15.5;25.2;13;8.6;13.8;63.3;21;1;9.6;0.2;2.6;10.2;7.6
1971;5;30;NA;NA;NA;NA;NA;NA;9.4;0.1;0;0;1.2;1;0;0;0;0;5.6;0;2.6;0;3.8;0.2;0;1.6;0;0;0;4.3;11.2;3;0;0;20;7.6;0;0;0;3.2;2.8;0
1971;5;31;NA;NA;NA;NA;NA;NA;0;0.4;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;2;0.2;6.1;2.6;0.8;0;3.4;0;0;1;0.4;0;0.6;0;0;5.6;0
1971;6;1;NA;NA;NA;NA;NA;NA;1.2;4.2;0;0;1.2;0.6;0;0;11.4;14;19.6;8.8;19;9.8;21;9;11;7.2;3;4.2;8.4;0.8;5.4;3.4;5.4;7;1;5;0.8;1.2;0.8;0;0;1.8
1971;6;2;NA;NA;NA;NA;NA;NA;0;0.8;0;0;14.4;3.8;2.5;2.8;0.2;0;2.5;0.2;59.799999;3.4;39.400002;0;32.799999;0.2;2.6;0;0;4.8;0.2;21.8;0;0.8;0;0.2;3;5.6;4.4;0;0;8
1971;6;3;NA;NA;NA;NA;NA;NA;0;0;0;0;0.2;0.6;0;0;1.8;0;0;0;0.2;0;0.8;0.4;0;1.2;0;0;1.8;0;0.6;7.8;0;0.2;1;1;0;2.6;0.2;10;0;12
1971;6;4;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.2;2.4;0;0.8;0;0;0;4.7;0;0;10.4;0;0;0;2.8;0;0
1971;6;5;NA;NA;NA;NA;NA;NA;0;6;0;0;0;11.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0
1971;6;6;NA;NA;NA;NA;NA;NA;45.2;2;0;0;0;0;0;0;6.6;13.3;21.6;2;1;0;7.8;6.6;12.3;6;0.6;25.2;11.6;5.1;7.4;4.8;5.5;12.6;22;13;0.2;0.2;1.8;13.6;0.8;3.4
1971;6;7;NA;NA;NA;NA;NA;NA;34.4;6.4;0;2;11.6;20.6;1;2.8;3.2;1.5;0.5;0.2;7.2;4.2;5.2;0.2;11.5;4.2;11.4;5.3;11;17.4;10.8;43.8;9.4;4.8;10;8.2;0.8;19.8;0;0;49.4;16.6
1971;6;8;NA;NA;NA;NA;NA;NA;0;0;0;3;1;48;0;1.2;0;0;0;0;0;0;0.2;0;0.8;0.2;12.6;1.1;1.6;43.4;0;46.8;0;11.2;1;0;1.8;10.4;1;0;29.4;25
1971;6;9;NA;NA;NA;NA;NA;NA;0;2.6;0;0;0;1;0;1.6;0.2;4;11.5;2.2;0;2.8;0.2;4.4;14;0;0;0;1.4;0;0.8;0;0;0.4;10;0.8;0;0;0;4.2;0;0
1971;6;10;NA;NA;NA;NA;NA;NA;0;5.6;0;1.3;0.6;1.2;0;0.8;0.4;0;0;0;0;0;0.2;0;0;1;0;3.2;0.2;0;0;0;1.5;0;1;6.8;0;0.4;0.2;28.2;0;0
1971;6;11;NA;NA;NA;NA;NA;NA;13.2;9.8;0;0;0;0;0;0;0;0;0;0;5;0;1.8;0;0;0;0;12.1;0;0;0.6;1.2;2.4;3.6;0;7;0;0.2;1;8.2;0;1.4
1971;6;12;NA;NA;NA;NA;NA;NA;0;2.8;0;3.4;2;4;0;0.8;11.4;5.4;2.8;7.4;0;0.8;0;0.6;21;20.6;7.4;16.2;26;8.2;5;8;6;4.8;15;29.8;3.8;13.8;5.2;9.6;0.8;2.6
1971;6;13;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;1.7;0;0;0;0;6;0;0;0;0;0;0;0.6
1971;6;14;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1.4;0;0.2;0;0;0;0
1971;6;15;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;16;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;11.3;0.2;3.7;1.6;1.2;0;0;0;0.2;0;0;0;12.4;0;0
1971;6;17;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;18;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;19;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;20;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;21;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;22;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;23;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0.2;0;0;0;0;0;0
1971;6;24;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;25;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;26;NA;NA;NA;NA;NA;NA;9.6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.6;1.2;0;3;8.4;8.8;10.4;6.2;85.3;5.6;2.2;1.4;0.8;21.8;3.6;2.6
1971;6;27;NA;NA;NA;NA;NA;NA;0;0;0;0;0.6;19.2;0;0;0;0;0;0;6;0;4.8;0;0;0.4;0;0;3;0;0.2;0;0;0;1;0.2;0.4;0;0;1.2;0;0.2
1971;6;28;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;29;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;6;30;NA;NA;NA;NA;NA;NA;0;0.1;0;0;0;0;0;0;0;0;0;0;2.8;0;2.6;0;12.7;0;0;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;1;NA;NA;NA;NA;NA;NA;0;0;0.6;0;0;22.6;0;1.4;2.4;2.5;3;6.8;2.4;8.6;11.4;1.2;6.7;3.6;0.2;0;0.8;0;0;0;3;0;0;8.8;0;0;0;0;0;8.4
1971;7;2;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;7.4;2.8;2.6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;3;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;4;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;5;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;6;NA;NA;NA;NA;NA;NA;10.2;0;4.4;5.1;8.4;5.6;NA;3.2;4.2;0;0;0;7.6;1.2;2.4;0;14.7;0.4;0.2;1;12.6;5.8;5;0.4;2;21.2;0;8.6;0.8;0.8;3.2;0;3;3
1971;7;7;NA;NA;NA;NA;NA;NA;0;0;0.2;0;0.2;1.4;5.5;6.6;0;0;0;0;0.2;0;8.8;0;0;0;0;0;0.4;0;0;0;0;0.2;0;2.4;0;0;0;0;0;0
1971;7;8;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;15.5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;9;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;10;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;11;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;12;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;13;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0
1971;7;14;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;3.2;0;0;0;0.2;0;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;15;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;11;4.5;4;2;5.6;0;0;2.6;0;0;0.6;0;0;0;0;0;1.5;0;0;4.2;0;0;0;0;0;0
1971;7;16;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;17;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;18;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;19;NA;NA;NA;NA;NA;NA;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;5;0;0;0;0;0;0;0
1971;7;20;NA;NA;NA;NA;NA;NA;2;0.1;0;0;0;0.8;0;0;17.4;20;3;9.6;16;2.6;2;8.8;14;1.6;0;0;1.6;0;2;0;6.5;0;10;2.6;0;0;0;21.4;0;0
1971;7;21;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.2;0;1.4;1.2;8.7;2.5;15;0.6;0;8.6;1.2;1;1.6;0;0;1;2.3;1.6;1.8;1;0.6;0;9.6;0;0;0;0.2;0;0
1971;7;22;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;23;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;24;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0
1971;7;25;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;26;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;27;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;28;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;29;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;30;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;7;31;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;1;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;2;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;2.8;0;0;0;1.8;0;0
1971;8;3;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;4;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;5;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;6;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;7;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;8;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;9;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;3.7;0.4;0.2;1.2;0.6;1.8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;10;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;11;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;12;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;13;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
1971;8;14;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;12.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;15;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;16;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;17;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;18;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1971;8;19;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;20;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;21;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
1971;8;22;NA;NA;NA;NA;NA;NA;0;NA;0;0;4.8;2.2;23.5;1.2;0;0;0;0;0;0;0;0;1;0;9.8;2.2;0;0;0;0;18;6.8;2;7;0.4;14.4;0;0.2;1.4;21.2
1971;8;23;NA;NA;NA;NA;NA;NA;0;0;0;0;0.2;0;0;0;0;15;0;0.6;12.2;1;1;0;0;1;0.2;0;0;0;0;0;0;2.8;20;0;0;0;0;0;0;14.4
1971;8;24;NA;NA;NA;NA;NA;NA;5.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;1;0;0;0;0;0;0;0
1971;8;25;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;26;NA;NA;NA;NA;NA;NA;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;27;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;1.4;5.6;0;0;0;0;0;0.2;0;0;0;0;20;0;6.4;0.4;30;11;1;21.4;0;2.2;0;0.2;0;0.2
1971;8;28;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;29;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;30;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;8;31;NA;NA;NA;NA;NA;NA;9.2;0;0;0;0;4.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;1.4;0;0;0.8;1;1.2;0;58.8;0;2.4;5;0
1971;9;1;NA;NA;NA;NA;NA;NA;0;1.4;0;21.4;0;4;0;22.2;2.4;6.5;1.6;10.2;31.799999;27.200001;12.6;0;16.5;1;0.8;0;21.2;1.6;1.4;4;9.5;6.2;4;0.2;0;0;3.6;0;3.4;0.2
1971;9;2;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;9;3;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;9;4;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;9;5;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;9;6;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;9;7;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;9;8;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;9;9;NA;NA;NA;NA;NA;NA;0;0;28.2;0.2;6.8;0;3.5;7.2;0;0;0;0;0;1.6;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1.8;0;0;0
1971;9;10;NA;NA;NA;NA;NA;NA;18.4;NA;0.2;40.5;5.4;9.4;3;6;15.4;7.3;2.5;19.799999;10.8;27.4;14.8;7;13.3;2.6;9.2;0;15;12.3;0.8;0;11;0;0;0.8;13.8;12;3.8;0;0.2;0.4
1971;9;11;NA;NA;NA;NA;NA;NA;3.6;18.8;0;25.7;3.2;68.4;0;3;29;27.4;10.8;16.4;4.2;30.200001;8;17.4;31.299999;6.2;23.2;39.1;24.2;18.9;19;35.2;15;24.2;21;16.6;2.2;7;1;7.6;9;4
