yy;abruzzo_2168;abruzzo_2171;abruzzo_2;abruzzo_1112;abruzzo_1961;abruzzo_2135;aeronautica_6773;aeronautica_6779;aeronautica_6841;lazio_240;lazio_275;lazio_282;lazio_285;lazio_289;marche_101;marche_103;marche_108;marche_110;marche_124;marche_128;marche_142;marche_152;marche_502;toscana_10;toscana_12;toscana_20;toscana_25;toscana_68;toscana_75;toscana_106;toscana_121;toscana_148;toscana_198;toscana_221;toscana_289;toscana_291;toscana_298;toscana_349;toscana_767;toscana_860
2001;-7.03846153846154;-4.653846153846153;-0.7037037037037024;-3.2962962962962976;-9.851851851851851;0.0384615384615401;-8.821428571428573;-6.73076923076923;NA;-6.068965517241381;-4.966666666666665;-12.93103448275862;-9.814814814814813;-3.333333333333332;0.7666666666666657;-0.862068965517242;-10.517241379310345;-5;-4.074074074074073;-1.2083333333333321;-4.083333333333336;0.5172413793103452;-0.5600000000000023;-7.275862068965516;-9.413793103448278;-9.692307692307693;0.3703703703703738;-3.25;-0.6428571428571459;-9.071428571428573;-4.724137931034484;-3.3103448275862064;-1;0.44827586206896797;-3;-1.7142857142857153;NA;13.240000000000002;-6.066666666666666;-8.399999999999999
2002;-2.03846153846154;-5.653846153846153;2.2962962962962976;5.703703703703702;12.148148148148149;0.0384615384615401;9.178571428571427;8.26923076923077;-11.714285714285715;-0.06896551724138078;2.033333333333335;0.06896551724138078;-6.814814814814813;-4.333333333333332;5.766666666666666;3.137931034482758;-2.517241379310345;4;NA;1.7916666666666679;-9.083333333333336;0.5172413793103452;0.4399999999999977;3.724137931034484;-0.4137931034482776;-0.6923076923076934;4.370370370370374;2.75;-0.6428571428571459;3.928571428571427;-1.724137931034484;1.6896551724137936;NA;3.448275862068968;NA;-10.714285714285715;NA;7.240000000000002;2.9333333333333336;-0.3999999999999986
2003;-4.03846153846154;-0.6538461538461533;-4.703703703703702;-1.2962962962962976;14.148148148148149;-6.96153846153846;-5.821428571428573;-1.73076923076923;-2.7142857142857153;-5.068965517241381;-6.966666666666665;-6.931034482758619;-2.814814814814813;-3.333333333333332;-7.233333333333334;-13.862068965517242;NA;-12;NA;NA;0.9166666666666643;-5.482758620689655;-12.560000000000002;-10.275862068965516;-7.413793103448278;-12.692307692307693;-10.629629629629626;-8.25;-6.642857142857146;-6.071428571428573;-5.724137931034484;NA;-12;2.448275862068968;-3;-11.714285714285715;-8.793103448275861;-4.759999999999998;-8.066666666666666;-5.399999999999999
2004;3.96153846153846;14.346153846153847;10.296296296296298;7.703703703703702;7.148148148148149;13.03846153846154;4.178571428571427;6.26923076923077;2.2857142857142847;5.931034482758619;-3.966666666666665;11.06896551724138;4.185185185185187;12.666666666666668;7.766666666666666;0.137931034482758;2.482758620689655;2;-0.07407407407407263;2.791666666666668;-2.0833333333333357;-4.482758620689655;-0.5600000000000023;9.724137931034484;10.586206896551722;-0.6923076923076934;-1.6296296296296262;3.75;3.357142857142854;5.928571428571427;1.275862068965516;3.6896551724137936;-1;0.44827586206896797;-1;-3.7142857142857153;2.206896551724139;4.240000000000002;5.933333333333334;NA
2005;-2.03846153846154;5.346153846153847;6.296296296296298;9.703703703703702;NA;NA;-8.821428571428573;4.26923076923077;-4.714285714285715;8.93103448275862;8.033333333333335;12.06896551724138;0.1851851851851869;5.666666666666668;9.766666666666666;6.137931034482758;13.482758620689655;3;4.925925925925927;8.791666666666668;3.9166666666666643;11.517241379310345;1.4399999999999977;4.724137931034484;4.586206896551722;0.3076923076923066;0.3703703703703738;2.75;-15.642857142857146;4.928571428571427;-4.724137931034484;-0.3103448275862064;-14;-19.551724137931032;8;0.2857142857142847;4.206896551724139;-10.759999999999998;-4.066666666666666;2.6000000000000014
2006;-9.03846153846154;-15.653846153846153;-7.703703703703702;-9.296296296296298;NA;NA;1.178571428571427;-11.73076923076923;NA;-8.06896551724138;-4.966666666666665;-4.931034482758619;-13.814814814814813;-10.333333333333332;-8.233333333333334;-6.862068965517242;-3.517241379310345;-2;-16.074074074074073;2.791666666666668;-12.083333333333336;-0.4827586206896548;-21.560000000000002;-15.275862068965516;-2.4137931034482776;-22.692307692307693;-12.629629629629626;-12.25;-9.642857142857146;-7.071428571428573;-13.724137931034484;-7.310344827586206;-10;-9.551724137931032;-3;-14.714285714285715;-7.793103448275861;NA;-10.066666666666666;-11.399999999999999
2007;-11.03846153846154;-7.653846153846153;-2.7037037037037024;-10.296296296296298;-7.851851851851851;NA;-11.821428571428573;-15.73076923076923;NA;-6.068965517241381;-7.966666666666665;-11.93103448275862;-9.814814814814813;-9.333333333333332;-6.233333333333334;-11.862068965517242;-7.517241379310345;-1;-11.074074074074073;NA;-9.083333333333336;0.5172413793103452;-15.560000000000002;-11.275862068965516;-7.413793103448278;-20.692307692307693;-11.629629629629626;-11.25;-2.642857142857146;-13.071428571428573;-7.724137931034484;-2.3103448275862064;-7;-13.551724137931032;-8;-11.714285714285715;-6.793103448275861;NA;NA;NA
2008;NA;7.346153846153847;4.296296296296298;-0.2962962962962976;-3.851851851851851;7.03846153846154;NA;7.26923076923077;5.285714285714285;7.931034482758619;5.033333333333335;5.068965517241381;-0.8148148148148131;8.666666666666668;-2.2333333333333343;-1.862068965517242;-11.517241379310345;-2;-3.0740740740740726;4.791666666666668;-2.0833333333333357;1.5172413793103452;-8.560000000000002;1.724137931034484;0.5862068965517224;-3.6923076923076934;4.370370370370374;-0.25;-2.642857142857146;15.928571428571427;-5.724137931034484;2.6896551724137936;6;5.448275862068968;11;7.285714285714285;10.206896551724139;NA;-1.0666666666666664;4.600000000000001
2009;NA;2.3461538461538467;0.2962962962962976;3.7037037037037024;16.14814814814815;8.03846153846154;NA;9.26923076923077;4.285714285714285;4.931034482758619;4.033333333333335;NA;-0.8148148148148131;1.6666666666666679;-0.23333333333333428;-15.862068965517242;-14.517241379310345;-2;-4.074074074074073;2.791666666666668;-0.0833333333333357;-6.482758620689655;-13.560000000000002;0.724137931034484;1.5862068965517224;0.3076923076923066;8.370370370370374;-2.25;2.357142857142854;1.928571428571427;-3.724137931034484;-1.3103448275862064;3;8.448275862068968;7;-0.7142857142857153;11.206896551724139;7.240000000000002;3.9333333333333336;-3.3999999999999986
2010;8.96153846153846;-0.6538461538461533;-2.7037037037037024;-8.296296296296298;-6.851851851851851;11.03846153846154;7.178571428571427;6.26923076923077;10.285714285714285;6.931034482758619;13.033333333333335;22.06896551724138;-7.814814814814813;7.666666666666668;NA;4.137931034482758;NA;NA;NA;NA;NA;NA;NA;17.724137931034484;0.5862068965517224;10.307692307692307;5.370370370370374;NA;23.357142857142854;NA;17.275862068965516;12.689655172413794;NA;18.448275862068968;11;23.285714285714285;5.206896551724139;20.240000000000002;22.933333333333334;0.6000000000000014
2011;-10.03846153846154;NA;6.296296296296298;-10.296296296296298;1.1481481481481488;-15.96153846153846;-14.821428571428573;-14.73076923076923;-7.714285714285715;-8.06896551724138;-8.966666666666665;-12.93103448275862;-9.814814814814813;-5.333333333333332;NA;-9.862068965517242;-16.517241379310345;-5;-3.0740740740740726;2.791666666666668;-16.083333333333336;-7.482758620689655;NA;-11.275862068965516;-10.413793103448278;-24.692307692307693;-20.629629629629626;-10.25;-7.642857142857146;-7.071428571428573;-12.724137931034484;-3.3103448275862064;-9;-5.551724137931032;-4;-11.714285714285715;-5.793103448275861;-6.759999999999998;-7.066666666666666;-10.399999999999999
