yy;mm;dd;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
1971;4;19;0;0;0;0;0;0;NA;0;0;0;0.8;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0.2;NA;0
1971;4;20;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;4;21;0;0;0;0;0;0;NA;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;4;22;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;4;23;24.2;1.4;0.1;1;0;0;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0.2;2.6;0.5;0;NA;0;NA;0;0;1.2;0;0;NA;16
1971;4;24;24.8;16.6;16.6;5;2;0;NA;2.2;12;5.8;17.4;21;6.8;12.4;3.4;40.3;2.4;12.9;12.6;5.4;4;6.6;13;0.4;90.7;28;48.4;43.4;4.4;0;NA;7.8;NA;10;41.4;42;9;5;NA;33.2
1971;4;25;0;2.8;3.4;0;0;0;NA;0.9;0;0;2.2;2.6;1.8;3.4;7.4;10;1;13.6;17.4;21.6;25.2;14.8;8.6;3.8;0.1;4;12.6;6.4;1.7;5;NA;2.5;NA;2.5;8.8;10.4;0;4.6;NA;0.2
1971;4;26;0;0;0;0;0;0;NA;0;0;1.3;0;0;0;0;0;0;0;5.9;18.2;5;5.2;3.8;1.4;5;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;4;27;0;0;1.2;0;0;0.4;NA;3;2.5;0;0;0;0;0.8;0;0;0;3.4;0;0;1.6;0;52.8;7.2;0;0;2.2;12;0;0;NA;0;NA;0;0;1.8;0;0.2;NA;0
1971;4;28;0;0;1.4;0;0;3.4;NA;8.4;9.3;0;0;0;0;0;0;2;0;3.2;1.4;0;2;0.2;13;8.8;0;0;16;3.8;0;0.6;NA;3.6;NA;1.6;3.6;0.6;11;2.4;NA;0
1971;4;29;0.8;0;1.6;0;0;0;NA;0;0;0;0.4;0;0;1.4;0.8;0;0;5.1;0;8.2;4.8;0;5.4;13.4;3.6;0;6.8;0.6;0;0.2;NA;0;NA;0;0;0;0;0.8;NA;0
1971;4;30;11.6;4.6;11.2;0;0;3.2;NA;0;4.4;0.3;0.6;0;0.4;0.4;0;0;0;1.1;0.8;1.8;2.2;1.8;1.4;0;0;0;11.8;10.6;5.1;2.8;NA;2.3;NA;8;3.6;6.2;13;1.2;NA;1.4
1971;5;1;13.2;3.6;3;0;0;20;NA;10.7;15.1;10.1;1;0;0.2;0.2;0;0;0;11.2;12.6;8.4;15.8;16.6;10.6;13.6;6.9;6.8;38.2;34.2;2.6;7.8;NA;8.7;NA;10;10.6;15;0;13.2;NA;0.8
1971;5;2;0;1;7.8;0;1.8;9.6;NA;2.8;5.7;4.5;0;0;6.8;0;0;0;0;16.3;0.8;0.4;2.4;0.6;4;4.2;0.5;2.8;13.4;15.2;4.4;5.8;NA;4.2;NA;0;1.6;2.8;3;8.4;NA;0
1971;5;3;14.4;25.8;19.6;11;10.2;5.4;NA;3.6;24.6;5.7;5.6;18.2;11;3.8;11.4;14.2;6;2.2;5.4;0;1.8;2.4;4.4;2.6;32.8;8.4;0;0.4;5.6;7.6;NA;14.8;NA;2.5;0.4;3.2;0;0.4;NA;47.6
1971;5;4;5.6;0.3;7.2;1.2;0.1;8;NA;9.5;9.7;8.5;0;0;10.6;0;21.8;0;1;25.8;27.2;13.2;16.4;6.8;10.6;13.2;7.3;18.8;10;1.2;0.4;8.8;NA;9.6;NA;0.3;1.2;4.4;13;12.4;NA;0
1971;5;5;10;0;15.1;6.6;6;2.8;NA;7.8;3;7.8;1;2;7.6;2;10.8;10;2.2;13.2;23;36.2;10;11.2;23.2;1.6;3.5;12.2;7.6;6.2;3.4;6.4;NA;3.7;NA;0;5.4;14;5;10.4;NA;0
1971;5;6;0;0;0;0;0;6.6;NA;6.2;9.8;7.8;0;0;0;0.2;1.6;0;0;1.2;0.6;1.4;6.8;5.4;0.8;2;0;7.2;0;0;0;9.6;NA;0;NA;5;0;0;0;3.6;NA;0
1971;5;7;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;NA;0;NA;0;0;0;0;0.2;NA;0
1971;5;8;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;5;9;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;NA;0;NA;4.5;0;0;0;0;NA;0
1971;5;10;0;0;0.1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;5;11;18;9.8;4.6;0.2;0;0;NA;7.8;4.1;12;0;0;0;0;0;0;0;29.3;7.2;0.4;11.4;5.4;10.4;18.4;1.1;17.2;17.4;9;44.5;25.8;NA;40.6;NA;10.3;3.2;6.4;0;22.8;NA;0
1971;5;12;12.6;0.1;0;0.2;0;0.4;NA;1.2;0.3;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0.2;1.4;2.9;0;2;17.2;1.4;0;NA;0;NA;2.5;3.4;13;11;0.2;NA;0.4
1971;5;13;0;0.1;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.3;0;2.6;0;0;1.8;0;0;14;0;0;1.9;0.6;NA;0;NA;3;0;0.4;0;1.2;NA;0
1971;5;14;9.8;1;0;0;0;4.4;NA;13.2;1;2.9;5;0;0;15.2;0;0;0;0.3;0;0;0;0;0;4.2;0;2.2;0.2;5.6;25;14.6;NA;0;NA;7.4;10.4;0.6;0;1;NA;0
1971;5;15;3.6;0;0;0;0;2;NA;0;0.7;0;5.8;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0.4;7.8;15.4;0;3.2;NA;3.8;NA;5;1.6;0;4;0;NA;0
1971;5;16;0.2;0.1;0;0;0;0;NA;2.8;0.3;0.4;0;0;0;0;0;0;0;0.4;0.8;0;0;0;22.6;0.2;0;0;4.6;4.2;0;3.6;NA;0;NA;0;1.6;0;0;0.6;NA;0
1971;5;17;0.2;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;2.4;0;0;0;0;0.4;0;0;NA;0;NA;0;6.2;0.8;6.6;0;NA;0
1971;5;18;4.2;0;0;0;0;0;NA;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.4;7.4;0;0;NA;0;NA;0;6;2.6;4.4;0;NA;0
1971;5;19;2;0;0;0;0;0.4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;NA;0;NA;0;4.2;0.8;11;0;NA;0
1971;5;20;4.4;4;0;3;0.1;0;NA;0;0;4.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;1.6;0;NA;0;NA;0;13.4;5.8;0;0;NA;5.6
1971;5;21;13;1.6;18.6;0.4;6;0;NA;2.7;3;3.2;0.4;0;0;2.6;5;0;0;0;5.8;1.8;14.8;2.8;22.2;6.7;1.6;4.4;25;27.8;11;4.2;NA;20.2;NA;5;1.8;18;0;4.2;NA;0
1971;5;22;5.4;3.4;0;0.1;2.6;0;NA;7.6;2.4;0;0;3.4;0;0;0.8;0;0;0;0;126.8;0;0;0.2;0.2;0;0;0;7.2;8;0;NA;0;NA;0;11;5.4;0;0;NA;0.6
1971;5;23;0;2;16.6;1.8;0.2;5.8;NA;1.4;8;4.5;1.8;0.2;0.2;0.8;4.4;14;0;19.6;5;9;6.4;12;33;3.4;1.2;23.8;27;15;4.3;6;NA;3.6;NA;5.4;9.4;15.6;1;9.6;NA;0.4
1971;5;24;14.6;0.5;0.5;0.4;4.8;0.8;NA;10.8;12.2;0;0.4;0.8;0;0.2;0;32.6;6.7;13.4;46.2;1.9;37.6;1.6;2.4;0.6;0.1;24.6;18;12.4;3.5;3.8;NA;5.2;NA;0;2.2;10;2;0.2;NA;0
1971;5;25;15.4;9.4;16;0.4;0.2;1;NA;1.5;6;0.4;0.6;0;6.6;0;0;2;1;4.5;2.8;56;6.8;3.2;21.8;NA;0;10;87.8;35.4;5.2;3.6;NA;2.8;NA;2.4;5;4.8;1;2.4;NA;7.6
1971;5;26;6;0.6;3;1.2;6.1;1.2;NA;2.7;1.4;2.2;2.2;0.4;0.4;7.2;2;22.7;3.4;9.6;15.2;7.4;29.4;21.8;45.6;10;10.9;10.2;40.2;15.4;15.2;6.8;NA;3.2;NA;2.7;7;15;0;8.6;NA;6.6
1971;5;27;19.2;12.2;6.2;7.8;5;2.6;NA;0;0.5;1.5;5.4;3.2;3.2;3;3.4;32.5;2.3;23;11.8;20.2;6.8;22.4;7.8;2.5;40.2;15;13.6;25;30.8;3.6;NA;10.4;NA;18;5.6;20.2;25;4.6;NA;13.6
1971;5;28;0;0.3;0;3.2;0.1;2.2;NA;3.6;4.4;2;0.8;1.2;0.2;1.4;11.4;10;1.8;43.8;4.4;10.4;15.6;3.4;13.4;3.5;3.1;8;7.8;0;0;2.8;NA;16.7;NA;5;6;15.6;0;2.4;NA;0
1971;5;29;0;5.4;0;1.4;7.2;0;NA;1.3;2.5;5.8;0.4;9.8;0;0;0;14;1.1;4.5;0;13.6;1.8;0.6;0.8;0;1.9;3.6;9;0.4;2.3;7;NA;4;NA;0;21.2;10.4;0;0;NA;0
1971;5;30;0;0;0;0;0;5.4;NA;10;9.7;4.3;0.8;0;1.4;0.8;0;2;0;13.5;14.6;2;15.6;3.8;18.6;13.5;0;7;0;1.8;3.9;10;NA;0;NA;11.2;1;0;0;17;NA;0.2
1971;5;31;0.2;1.2;0;0.2;0;7.4;NA;1.8;1.5;9.1;2;0;0;0;0.6;0;1.5;11.8;5.4;6.6;3.8;3.6;1.2;9;0.1;7.8;0.8;0.2;2.7;18.6;NA;3.8;NA;7.5;0.6;0;6;19.8;NA;0
1971;6;1;0;1;0.5;1.4;10.2;0;NA;0;0;0;3.8;0.8;5.8;0;3;7;10.3;0.2;0;1;0;0.2;0.2;1.5;2.2;4.2;0;0;17;0;NA;0;NA;0;5.4;11.6;2;0;NA;1
1971;6;2;2.2;0.1;0.2;0.2;1;0;NA;0;0;0;5.4;0;0;1;0;0;0;2.8;2;0;0;9.4;0;1;17.3;0;10;2.8;0.7;0;NA;5.4;NA;0;0.8;4;7;0.2;NA;0.4
1971;6;3;0;0.1;0;0;0;0;NA;0.7;2.4;0.4;0;0;0;0;0;0;1;0;0;0;0;0;6.2;0;0;0.4;1;3.2;0;4.2;NA;0;NA;2.5;5;0.2;0;0.6;NA;0
1971;6;4;1.6;0;0;0;0;0;NA;0;0.3;0;4.4;9.2;0;0;0;0;1.3;2.9;1.6;0;0;0;11.2;5.3;0;5.2;0;0.4;9.8;5.4;NA;0;NA;0;0;0.4;0.6;6.6;NA;0
1971;6;5;42.6;3;0;5;2.2;0;NA;5.3;6;0;0;0;0;0.4;0;0;0;0.7;0;0;0;0;6.6;0;1.1;0;2.8;0.4;0.5;0.2;NA;4.3;NA;0;0;0.8;11;0;NA;10
1971;6;6;8.4;24.9;23;1.2;0.2;0.2;NA;13.3;2.8;0.5;10.2;2;0;1.8;0;21.7;2.4;12.2;5.8;19.6;35.2;8.6;17.6;3.5;27.4;64.4;47.8;20.2;18.3;17.4;NA;15.7;NA;1.7;7.2;10.6;6;17.2;NA;0
1971;6;7;0;0;2.6;0;0.8;0;NA;3.9;1.8;0.9;3.2;0;0.6;1.8;1.2;12;0.3;2.1;2.6;0;0;0;11.4;7;0.9;2;13;3;0;0.4;NA;16.5;NA;0;4.8;5;0;0.2;NA;0
1971;6;8;2.6;0;58.4;0.4;2;3.2;NA;0.3;0;0.3;0;0;0;0;1.4;0;41;2.6;0.2;1.8;13.2;2.4;3;3.5;0;0;0;0;3.9;8;NA;3.2;NA;0;0.4;0;0;5.2;NA;0
1971;6;9;6;2.8;37.4;1.8;0.8;20.2;NA;18.2;12.8;39;0;0;0;0;4.2;3;1;18;35.4;17.4;44;21.6;18;6.5;0;0.8;22.2;0;3.4;18.4;NA;12.7;NA;4;0;0.4;4;31.4;NA;0
1971;6;10;24;6;0;3.4;0;3.6;NA;8.6;6.4;1.2;0;0;0;0;0;0;0;4.4;4;18.2;1.4;0.2;4.8;4.5;0.1;40.8;20.8;24.6;4;4.2;NA;20.2;NA;2;16;17.8;2;1.4;NA;0.6
1971;6;11;12.8;8.2;4.8;4.2;5;1.4;NA;4.7;6.7;0.5;0;0;0.4;0;0;4;0;27.1;4;26.8;12.8;11.6;13;8.5;0;27.8;21.8;15.4;1.2;4.6;NA;2.3;NA;1;1;2.6;4;4;NA;0
1971;6;12;0;2;4.1;0;0;11.4;NA;3.8;6.3;2.4;1.6;2.4;11.6;2.4;3;20.2;4.3;8.3;16;6.4;8.2;11.2;26;14.8;0;11.2;11;15.8;7.8;4.4;NA;7.8;NA;1.5;7.2;9.2;0;3;NA;0
1971;6;13;0;0;5.4;0;0;0;NA;0;0;1.4;0;0;0;0;0;0;0;1.9;0;1.2;0.6;0;0;11.3;0;0;0;0;0;1.2;NA;7.6;NA;0;0;0;0;0;NA;0
1971;6;14;2.8;0;0;0;0;0;NA;0;0;0;0;0;0.6;0;0;0;0;0.1;2.4;43;1.4;3.6;1;3.5;0;0;0;0;0;0;NA;0;NA;0;0;0;7;0;NA;0
1971;6;15;0.8;1.4;3.8;1;0;0.6;NA;0.2;1.4;0.4;0;0;0;0;0;0;0;3.1;0;0;14.8;9.2;NA;0;5;0;2.8;27.8;3.1;0;NA;0;NA;0;16.6;23.8;4.6;1.2;NA;13.6
1971;6;16;0;0;0;0;0.6;10.2;NA;13.6;28.3;8.3;0;0;0;0;0;0;0;12.7;8;1;10.6;2.6;8;18.7;0.1;40.6;4;7;8.4;8.4;NA;22.2;NA;7.5;3.2;2.4;0;16.2;NA;0
1971;6;17;0;0;0;0;0;0;NA;0;0.3;0.4;0;0;0;0;0;0;0;1.2;0;0;33.4;0;32;9;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;6;18;NA;8.2;10.8;2.6;0.1;0.4;NA;10.5;4.6;4.2;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0.4;0.2;7;4.4;NA;0;NA;1.2;0;0;0;3.6;NA;0
1971;6;19;0;0;0;0;0;0;NA;0.7;3.1;0.8;0;4;0;10.6;0.8;0;0;11.7;7.2;9.6;2.8;5.6;3;7.2;5.2;1.8;0;0;0;1.4;NA;0;NA;3.4;0;0;0;0.8;NA;0
1971;6;20;0;0;0;0;0;12.2;NA;11.4;7.2;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;NA;0;NA;0;14;0;5;0.8;NA;0
1971;6;21;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;6;22;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;6;23;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0.2
1971;6;24;12.4;15.6;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.1;0;26.6;0;16.3;0.2;NA;0;NA;0;0;4;2.6;0;NA;0
1971;6;25;0.4;4.4;15;0;0;5.8;NA;32.7;17;13.5;0;0;9.8;0;0;0;0;22.5;21.8;14.8;20.8;17.4;26;12;0.6;0;13.2;3.4;15.1;27.6;NA;42.5;NA;18;7.2;5.2;5;18;NA;0
1971;6;26;3.4;6.4;5.6;0.9;0.2;0.4;NA;13.2;10.5;20;1.2;0.2;0.2;0.4;10.6;12;1;4.1;5.4;7.2;3.2;4.8;16.8;2.6;0;4;9;5.2;16.7;6;NA;8.6;NA;2.5;6.8;4.4;0;4;NA;0
1971;6;27;0;0;0;0;0;0.6;NA;0.8;4.2;0;0;1.2;0;0.2;0.2;0;0;0;0;0;0.4;0;35.8;1.2;0;0;4.8;0.2;0;0;NA;20.2;NA;0;7.6;4.2;2;0;NA;0
1971;6;28;0;0;0;0;0;0;NA;7;0;0.6;0;0;0;0;0;0;0;15.1;0.8;0;52.2;17;75.6;24.6;0;0;0;0;0;21.4;NA;0;NA;0;0;0;0;7.6;NA;0
1971;6;29;0;0;3.8;0;0;0;NA;1.9;0;0;0;0;0;0;0;0;0;0.1;0;0.2;0.6;0.4;0.2;1.2;0;0;0;0;0;0;NA;0;NA;0;0;0;0;7.2;NA;0
1971;6;30;0;0;9.2;0.1;0;0;NA;0;1.5;0;0;0;0;0;0;0;0;0;0;0;0.4;1.2;0;0;0;0;0;0;2.3;0;NA;0;NA;0;2.4;0;0;0;NA;0
1971;7;1;0;0;0;0;0.6;3.6;NA;2.7;0;0;0;0;0;0;1.8;10;0;3.5;2.4;16.6;4;8;10.4;10.1;0;0;0;0;0;0.8;NA;0;NA;0;4.4;1.2;0;1.2;NA;0
1971;7;2;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;7;3;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;7;4;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;7;5;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;9;0;NA;0
1971;7;6;0.1;7.8;0;0;0;0;NA;0;0;0;0;0;0;0;0;14;3;7.9;8;0;3;0.4;7.8;1.4;4.6;1.6;8.6;0;3.4;1.2;NA;5.3;NA;0;0.8;0.4;2;1.2;NA;1.2
1971;7;7;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.2;0;0;5;0;0;0;0;0;0;3.6;0;0;NA;0;NA;0;6;0;2;0;NA;0
1971;7;8;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;7;9;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;7;10;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;7;11;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;2.8;0;2;0;NA;0
1971;7;12;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0.7;1.2;NA;0;NA;0;0.8;0;2;0;NA;0
1971;7;13;7;0;0;0.1;0;8.4;NA;1.9;0;7.4;0;0;0;0;0;0;0;0.6;0.6;0;0;0;0;6.2;0;0;2.4;0.4;3.4;1.8;NA;0;NA;0;15.4;9.8;1;11.4;NA;0
1971;7;14;0;0;0;0.1;0.6;1;NA;1.6;0;4.1;0;0;0;0;0;0;0;8.5;5.6;1.6;6.4;4;31;43.2;0;0;0;0;0;12.8;NA;0;NA;0;6;0.4;0;13.4;NA;0
1971;7;15;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;10;31;0;0;0;0;0;0;0;0;0.4;0;0;0;0;NA;0;NA;0;0;0;0;0.2;NA;0
1971;7;16;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.9;0;NA;0;NA;0;0;0;0;0;NA;0
1971;7;17;0.8;0;47;0;0;0.2;NA;1.1;26;0;0;0;0;0;0;0;0;6.1;0;0;0;0;18;2.2;0;0;0;0;0;1.8;NA;0;NA;2.5;0;0;0;3.8;NA;0
1971;7;18;7.8;15.4;32.8;0;0;29;NA;12.3;27.9;0;0;0;0;0;0;0;0;6.8;6.6;23.2;18;3.2;4.2;7.4;0;0;20;14;21.2;19.4;NA;34.8;NA;15.3;19.8;23.6;10;14.8;NA;0
1971;7;19;2.2;9.6;1.8;0;4.2;7.6;NA;17.9;0;8.2;0;0;0;0;0;0;0;5.3;3.2;4.2;3.2;6.8;1.2;2.8;0.5;20.6;0;5.2;1;10;NA;28;NA;20;4.8;5.4;8.6;5.8;NA;0
1971;7;20;0.6;22.8;3.4;0.1;1;0;NA;0;0;3.4;16.2;21.8;1.2;0.8;36.4;28.2;8.7;25.1;5.2;4.8;4.6;4;0;0;10.4;12.6;15;0;13.7;0;NA;52.2;NA;4;0;0;0;0.2;NA;0
1971;7;21;0;0;0;0;0;0;NA;0;0;0;3.4;1.6;2.4;0.4;0.8;15;1.3;0.3;0.2;0;0;0;0;0;0;0;0.2;0;1.9;2.4;NA;0;NA;0;0.8;0;0;0;NA;0
1971;7;22;0;0;1;0;0;0;NA;0;0;0;0.6;0;0;0;0;0;0;NA;0.2;0;0;5.6;0;0;0;0;1.6;0.6;0;0;NA;0;NA;7.5;1.2;2;1;3;NA;0
1971;7;23;1;0;0.8;0;0;2.2;NA;0.9;8.5;7.1;0;0;0;0;0;0;0;5;0;0;0;0.2;0;0;0;0;0;0;1.1;3.2;NA;3.4;NA;0;0;0;0;0.4;NA;0
1971;7;24;0.4;0.1;0;0;0;0;NA;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;3.4;0;2.6;NA;0;NA;0;14.4;8.2;3.6;0;NA;0
1971;7;25;0;0;0;0;0;0.2;NA;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;NA;0;NA;0;0.4;1;0;0.2;NA;0
1971;7;26;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;7;27;0;0;0;0;0;0;NA;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0;0;0;0;NA;0;NA;0;0;0;10;0.2;NA;0
1971;7;28;0;0;0;0;0;0;NA;0;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;NA;0;NA;0;0;0;1;0;NA;0
1971;7;29;0;0;0;0;0;0;NA;20.7;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;5;NA;6.8;NA;6;0;4.2;0;8.2;NA;0
1971;7;30;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;12.6;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;7;31;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;8;1;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;4.1;0;11;0.2;0;0;2.2;0;3.2;0;26.6;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;8;2;0;0;0;0;0;1.2;NA;0.6;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.4;0;0;NA;0;NA;0;4;0.6;0;0;NA;0
1971;8;3;10.2;1.2;8.6;0;0;0;NA;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.8;4.2;5.2;0;NA;0;NA;0;0;0;1;0;NA;0
1971;8;4;0;0;0;0;0;0.6;NA;2.6;5;2.9;0;0;0;0;0;0;0;0.5;1.2;0;0;0;0;0;0;0;0.4;5.4;0;6;NA;2.7;NA;29;11.8;8.2;2;7.2;NA;0
1971;8;5;0;0;0;0;0;0;NA;2.8;0;0;0;6.6;8.6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;8;6;5;0;0;0;0;0;NA;31.6;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4;1;0;0.4;NA;0;NA;0;0;0;0;0;NA;0
1971;8;7;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;NA;0;NA;0;1;3.6;1;0;NA;0
1971;8;8;0;0.4;0.1;0;0;0;NA;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;NA;0;NA;0;1.2;0.6;13;0;NA;0
1971;8;9;0;0;2.2;0;7;1.2;NA;5.4;4;4.5;0;0.2;3.2;0;23.8;0;0;6.9;0.8;0;1;1.4;11.8;56;0;0;0.2;0;0;9.2;NA;3.2;NA;3.6;0;0;0;10.2;NA;0
1971;8;10;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;5;0;NA;0
1971;8;11;0;0;0;0;0;0.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.6;0;0;NA;0;NA;0;0;0;22;0;NA;0
1971;8;12;0;0.1;25.6;0.9;0.2;1.4;NA;19.3;8.6;4.1;0;0;0;0.2;0;0;0;NA;0;0;0;1;6.6;12;0;0;0;15.2;10.3;11;NA;0;NA;8.3;17.6;7.8;10;5;NA;0
1971;8;13;0;0;0;0;0;0.8;NA;0.5;0;0;0;0;0;0;0;0;0;18.2;10.4;4;9.6;10;15.4;3.8;0;0;1;0;0;5;NA;22.5;NA;0;0;0;0;6.6;NA;0
1971;8;14;0;0;0;0;0;0;NA;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0;0;0;0;NA;0
1971;8;15;0;0;0;0;0;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;1.2;0;0;NA;0;NA;0;2.8;3;1;0;NA;0
1971;8;16;0;0;0;0;0;0;NA;0.3;3.4;1.9;0;0;0;0;0;0;0;0.4;0;0;0;0;2.4;2.2;0;0;2;0;15.4;16.8;NA;0;NA;1;0;0;0;5.2;NA;0
