yy;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
2001;7.389705882352941;12.2225;11.407954545454546;8.31875;9.342307692307694;8.14731182795699;7.3187500000000005;7.224528301886792;9.094827586206897;7.487640449438202;11.728712871287128;9.651351351351352;9.311764705882354;8.064102564102564;8.121126760563381;14.161983471074379;10.321649505154639;15.237837837837839;11.696078431372548;11.17093023255814;13.411428571428571;10.786516853932584;19.09245283018868;12.27843137254902;8.791666666666666;14.596296296296297;13.809345794392522;11.042352941176471;9.898876404494382;9.945652173913043;10.371681415929203;11.481250000000001;8.539325842696629;8.64;7.824770642201835;10.55529411764706;7.105882352941176;8.269811320754718;NA;10.76923076923077
2002;13.286458333333334;12.085321100917431;13.46875;9.808602150537634;8.375789473684211;8.794791666666667;9.641379310344828;8.174166666666666;10.011403508771929;7.848936170212766;11.843697478991597;10.71063829787234;7.49;10.527272727272727;9.509756097560976;16.425185185185185;10.587610619469027;34.37107438016529;13.432380952380953;13.158928571428572;13.551612903225807;12.344347826086956;17.803361344537816;11.909565217391304;12.48625;14.286153846153846;21.506194690265485;18.535849056603773;14.25438596491228;10.031404958677685;13.44927536231884;15.129999999999999;NA;13.41188118811881;12.796581196581197;20.383673469387755;8.613432835820896;12.480672268907563;11.726881720430107;11.879710144927538
2003;9.36031746031746;9.770000000000001;11.077272727272728;7.095081967213115;7.142372881355932;6.628378378378378;7.202702702702703;7.606593406593407;9.28314606741573;8.357142857142858;12.873913043478263;11.064705882352941;9.525373134328358;9.341935483870968;9.460377358490566;19.470103092783503;10.03255815116279;18.421505376344086;11.464864864864865;13.911111111111111;15.676315789473685;13.274999999999999;16.904651162790696;14.883333333333333;11.616949152542373;NA;14.75;12.452307692307691;9.979545454545455;8.822988505747126;9.197938144329896;10.492857142857142;11.242105263157894;9.251851851851852;7.926666666666667;10.489189189189188;6.963265306122449;10.159550561797753;10.5;15.010204081632653
2004;10.32878787878788;10.827058823529411;11.191176470588236;5.959259259259259;6.092857142857143;6.26046511627907;7.058585858585858;7.856074766355141;7.178761061946903;7.9837837837837835;13.257657657657656;12.130337078651685;8.985542168674698;11.024390243902438;10.792857142857143;16.349206349206348;10.01578949122807;NA;12.281481481481482;13.089898989898991;15.95;13.743119266055047;18.356097560975613;14.012962962962964;NA;NA;15.842857142857142;14.16904761904762;11.101960784313727;7.404081632653061;NA;11.773451327433628;NA;10.250602409638553;9.820833333333333;13.040476190476191;7.626415094339622;10.298876404494383;11.075268817204302;9.361538461538462
2005;10.131147540983607;11.366216216216216;11.94125;10.28;NA;6.978461538461539;7.018604651162791;8.467307692307692;8.186206896551724;8.072222222222223;14.21391304347826;12.057500000000001;9.397222222222222;13.054054054054054;10.06865671641791;13.941592920353983;15.022400015999999;16.643564356435643;12.021739130434783;11.777173913043478;14.296;12.673333333333332;13.027522935779816;11.540384615384616;12.982222222222223;NA;NA;14.433846153846154;NA;9.193103448275862;9.360869565217392;13.859770114942528;9.802941176470588;9.918309859154931;9.844186046511629;10.733333333333333;7.238202247191012;9.417204301075268;14.34;11.674999999999999
2006;11.601923076923075;9.72054794520548;NA;7.366666666666666;9.5;5.920224719101124;6.722448979591836;7.165765765765766;8.801904761904762;7.468354430379747;8.698969072164948;10.20952380952381;7.6036363636363635;9.367213114754097;9.45;13.958490566037735;7.722352964705882;16.267368421052634;11.836781609195402;12.305555555555555;10.647826086956522;11.20759493670886;16.19148936170213;11.366315789473683;16.11320754716981;12.573584905660377;14.667567567567568;14.093827160493825;8.494252873563218;7.068;NA;12.932432432432432;8.186301369863013;8.3375;10.616494845360824;11.92987012987013;7;7.97;9.95072463768116;10.551428571428572
2007;10.493103448275862;10.30327868852459;9.31304347826087;8.7125;7.7;7.010843373493976;6.523809523809524;7.8788990825688066;8.746391752577319;8.067567567567568;8.858536585365853;10.363934426229509;7.8625;7.759375;9.870000000000001;13.722772277227723;NA;16.715686274509803;12.298795180722891;10.717808219178082;12.530337078651685;13.477500000000001;17.515463917525775;11.325999999999999;NA;13.71358024691358;13.682051282051283;12.862337662337662;NA;NA;10.123529411764705;NA;NA;9.633333333333333;11.31304347826087;12.18918918918919;7.699999999999999;10.461052631578946;9.37910447761194;7.120588235294117
2008;10.204123711340205;10.996808510638298;11.07157894736842;NA;7.563750000000001;8.34433962264151;8.251724137931035;9.974545454545455;10.407142857142857;9.254545454545456;11.658695652173913;10.443037974683545;8.758441558441557;7.573913043478261;9.25432098765432;19.478632478632477;8.948076923076924;19.930985915492958;15.083478260869564;14.631404958677686;16.806666666666665;15.39051724137931;19.12265625;14.793333333333333;13.331764705882353;14.339655172413794;16.784251968503938;15.373214285714285;NA;NA;NA;12.533846153846154;NA;12.745631067961165;11.633057851239668;12.995081967213116;9.7587786259542;10.096240601503759;10.182022471910113;8.636470588235294
2009;11.477631578947367;10.591666666666667;11.736708860759494;NA;8.69047619047619;9.016;8.079120879120879;8.872164948453609;11.277659574468084;9.216216216216216;10.702654867256639;9.07764705882353;6.939024390243903;6.072527472527473;8.805479452054794;20.49322033898305;8.540384615384616;21.342635658914727;14.622727272727273;15.194791666666667;16.654716981132076;14.194059405940592;23.147321428571427;16.207272727272727;15.734285714285715;NA;18.55145631067961;17.078260869565216;NA;8.906122448979591;11.41025641025641;13.843564356435644;11.757303370786518;12.223809523809523;10.335185185185185;12.001980198019803;7.322123893805309;10.502970297029702;10.691304347826087;14.091525423728813
2010;11.807777777777778;12.154000000000002;12.777227722772277;8.043010752688172;9.691489361702128;7.153846153846154;8.207339449541285;7.725892857142857;9.533913043478261;7.23132530120482;10.908620689655173;9.207619047619048;8.480851063829787;7.1174311926605505;9.51047619047619;16.722424242424243;8.596969696969696;29.660317460317458;15.403508771929825;16.028333333333332;17.048780487804876;15.478378378378377;21.2544;13.579365079365079;NA;13.673758865248226;16.195;15.818947368421052;15.390163934426228;8.98165137614679;NA;NA;12.426923076923078;11.377777777777778;9.88076923076923;14.080769230769231;7.610619469026549;10.267826086956521;9.894736842105264;11.4056338028169
2011;14.958461538461538;11.555072463768115;11;8.014545454545456;7.864814814814815;7.587323943661972;7.380459770114943;9.030681818181819;9.330612244897958;9.192537313432835;10.76153846153846;9;NA;7.387692307692308;6.93061224489796;15.257777777777779;8.34871794871795;20.222018348623852;12.8;16.031666666666666;15.385526315789473;14.764285714285714;21.223809523809525;15.457142857142859;NA;14.293181818181818;13.440000000000001;16.36857142857143;NA;9.051162790697674;12.538;13.862068965517242;9.638961038961039;9.947368421052632;11.19591836734694;16.484615384615385;9.147252747252747;8.682758620689654;10.040677966101695;12.79795918367347
